complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
C'è qualcuno alla porta?,C'è ___ alla porta?,Is there someone at the door?,,,qualche,qualcuno,nessuno,alcuni,B,A2,Aggettivi e Pronomi Indefiniti,"'Qualcuno' is an indefinite pronoun used for 'someone' or 'somebody'. Unlike 'qualche', it is a pronoun and can stand on its own as the subject of the sentence. 'Nessuno' would mean 'no one', and 'alcuni' is plural.",https://www.lawlessitalian.com/grammar/indefinite-adjectives-and-pronouns/
I ragazzi stanno ascoltando la musica.,I ragazzi ___ ascoltando la musica.,The boys are listening to music.,,,stiamo,state,stanno,sto,C,A2,Stare + Gerundio,"The present progressive in Italian is formed with 'stare' + the gerund. Since the subject 'i ragazzi' (the boys) is third-person plural, the correct conjugation of 'stare' is 'stanno'.",https://www.lawlessitalian.com/grammar/verbs/stare-gerund/
Vado a scuola con la bicicletta tutti i giorni.,Vado a scuola ___ la bicicletta tutti i giorni.,I go to school by bicycle every day.,,,di,con,per,su,B,A2,Preposizioni Semplici,The preposition 'con' indicates the means of transportation or accompaniment. 'Con la bicicletta' means 'by bicycle'.,https://www.lawlessitalian.com/grammar/prepositions
Il treno parte da Milano alle otto di mattina.,Il treno parte ___ Milano alle otto di mattina.,The train leaves from Milan at eight in the morning.,,,di,a,da,in,C,A2,Preposizioni Semplici,The preposition 'da' indicates the point of departure or origin. 'Partire da' means 'to leave from'.,https://www.lawlessitalian.com/grammar/prepositions
I ragazzi stanno giocando nel parco vicino casa.,I ragazzi ___ giocando nel parco vicino casa.,The boys are playing in the park near home.,,,sono,hanno,stanno,vanno,C,A2,Stare + Gerundio,The present progressive is formed with 'stare' + gerund. Third person plural of 'stare' is 'stanno'.,https://www.lawlessitalian.com/grammar/present-progressive
In Italia si beve molto caffè durante il giorno.,In Italia ___ beve molto caffè durante il giorno.,In Italy people drink a lot of coffee during the day.,,,ci,si,ne,vi,B,A2,Si Impersonale,"The impersonal 'si' expresses general statements about what people do, equivalent to 'one' or 'people' in English.",https://www.lawlessitalian.com/grammar/impersonal-si
Si vedono molte stelle nel cielo questa sera.,___ vedono molte stelle nel cielo questa sera.,Many stars can be seen in the sky this evening.,,,Ti,Si,Ci,Vi,B,A2,Si Impersonale,"With plural nouns, the impersonal 'si' takes plural verb agreement. 'Si vedono' means 'can be seen/are visible'.",https://www.lawlessitalian.com/grammar/impersonal-si
Non si può fumare in questo locale.,Non ___ può fumare in questo locale.,One cannot smoke in this establishment.,,,ti,ci,si,vi,C,A2,Si Impersonale,The construction 'si può' means 'one can' or 'it is possible'. 'Non si può' expresses prohibition or impossibility.,https://www.lawlessitalian.com/grammar/impersonal-si
I miei genitori sono molto gentili e pazienti.,I miei genitori ___ molto gentili e pazienti.,My parents are very kind and patient.,,,è,sono,hanno,fanno,B,A2,Verbo Essere e Presente Indicativo,The verb 'essere' (to be) is used to describe characteristics. Third person plural form is 'sono'.,https://www.lawlessitalian.com/grammar/essere
"Dottore, mi dica qual è il problema.","Dottore, mi ___ qual è il problema.","Doctor, tell me what the problem is.",formal,,di',dica,dite,dicono,B,A2,Imperativo Formale,The formal imperative (Lei form) of 'dire' is 'dica'. Used when addressing someone formally like a doctor.,https://www.lawlessitalian.com/grammar/imperative
Si parla italiano in questa classe.,___ parla italiano in questa classe.,Italian is spoken in this class.,,,Si,Ci,Ne,Lo,A,A2,Si Impersonale,Si impersonale is used to express general actions without specifying who performs them. 'Si parla' means 'one speaks' or 'is spoken'.,https://www.lawlessitalian.com/grammar/si-impersonale/
Qualcuno ha telefonato mentre eri fuori.,___ ha telefonato mentre eri fuori.,Someone called while you were out.,,,Qualcuno,Qualche,Alcuni,Ogni,A,A2,Aggettivi e Pronomi Indefiniti,Qualcuno means 'someone' and is an indefinite pronoun used for unspecified people.,https://www.lawlessitalian.com/grammar/indefinite-pronouns/
Si vendono appartamenti in centro.,Si ___ appartamenti in centro.,Apartments are sold in the center.,,,vendono,vende,comprano,compra,A,A2,Si Impersonale,"With si impersonale and plural objects (appartamenti), the verb agrees with the plural: si vendono.",https://www.lawlessitalian.com/grammar/si-impersonale/
Ci metto mezz'ora per prepararmi.,Ci ___ mezz'ora per prepararmi.,I take half an hour to get ready.,first person,,metto,metti,vuole,voglio,A,A2,Volerci vs Metterci,Metterci is personal and conjugates with the subject. 'Io ci metto' means 'I take (time)'.,https://www.lawlessitalian.com/grammar/volerci-metterci/
Viaggio sempre in treno.,Viaggio sempre ___ treno.,I always travel by train.,,,in,con,sul,al,A,A2,Preposizioni Semplici,"Use 'in' for means of transportation: in treno, in autobus, in aereo.",https://www.lawlessitalian.com/grammar/prepositions/
Quanto tempo ci vuole per cuocere la pasta?,Quanto tempo ci ___ per cuocere la pasta?,How long does it take to cook the pasta?,,,vuole,vogliono,mette,mettono,A,A2,Volerci vs Metterci,Volerci with singular 'tempo' takes the singular form 'vuole'. Ci vuole tempo = it takes time.,https://www.lawlessitalian.com/grammar/volerci-metterci/
Si lavora dalle nove alle cinque.,Write: One works from nine to five.,One works from nine to five.,,Si lavora dalle 9 alle 5,Si lavora dalle nove alle cinque.,Uno lavora dalle nove alle cinque.,Si lavorano dalle nove alle cinque.,Ci lavora dalle nove alle cinque.,A,A2,Si Impersonale,Si impersonale expresses general statements. 'Si lavora' means 'one works' or 'people work'.,https://www.lawlessitalian.com/grammar/si-impersonale/
Loro sono i miei migliori amici.,Loro ___ i miei migliori amici.,They are my best friends.,,,sono,hanno,fanno,stanno,A,A2,Verbo Essere e Presente Indicativo,"Essere is used to identify or define someone, with the third person plural form 'sono'.",https://www.lawlessitalian.com/grammar/essere/
Noi siamo pronti per la partenza.,Noi ___ pronti per la partenza.,We are ready for departure.,,,siamo,abbiamo,stiamo,facciamo,A,A2,Verbo Essere e Presente Indicativo,"Essere is used with adjectives like 'pronti' to describe states or conditions, with the first person plural form 'siamo'.",https://www.lawlessitalian.com/grammar/essere/
La persona che parla è molto simpatica.,La persona ___ parla è molto simpatica.,The person who is speaking is very nice.,,,che,cui,quale,chi,A,A2,Pronomi Relativi,"The relative pronoun 'che' is used as subject or direct object to connect clauses, meaning 'who', 'which', or 'that'.",https://www.lawlessitalian.com/grammar/relative-pronouns/
Vado in palestra con i miei amici.,Vado in palestra ___ i miei amici.,I go to the gym with my friends.,,,con,per,da,di,A,A2,Preposizioni Semplici,The preposition 'con' means 'with' and indicates accompaniment or company.,https://www.lawlessitalian.com/grammar/prepositions/
"Scusami, potresti ripetere la domanda?","Scusami, ___ ripetere la domanda?","Excuse me, could you repeat the question?",,,potresti,puoi,potevi,potrai,A,A2,Condizionale Presente,"The conditional present 'potresti' is used for polite requests, more courteous than the present indicative 'puoi'.",https://www.lawlessitalian.com/grammar/conditional-present/
Ci vogliono tre giorni per dipingere tutta la casa.,___ tre giorni per dipingere tutta la casa.,It takes three days to paint the whole house.,,,Ci vuole,Ci vogliono,Ci mette,Ci mettiamo,B,A2,Volerci vs Metterci,"The impersonal verb 'volerci' is used to express the time needed for something. The form must agree with the plural subject 'tre giorni', so 'ci vogliono' is correct.",https://www.lawlessitalian.com/grammar/verbs/volerci-vs-metterci/
Quanto tempo ci metti a prepararti?,Quanto tempo ___ a prepararti?,How much time do you take to get ready?,,,ci metti,ci vuole,ci mettono,ci mettete,A,A2,Volerci vs Metterci,"The verb 'metterci' (ci metti) is used when asking about the time a specific person (tu, implied) takes to do something.",https://www.lawlessitalian.com/grammar/verbs/volerci-vs-metterci/
Ci mettiamo solo cinque minuti a raggiungere il centro.,___ solo cinque minuti a raggiungere il centro.,It only takes us five minutes to reach the center.,,,Ci vuole,Ci mettiamo,Ci vogliono,Ci metti,B,A2,Volerci vs Metterci,"The verb 'metterci' (ci mettiamo) is used when a specific group of people (noi, implied) takes a certain amount of time to do something.",https://www.lawlessitalian.com/grammar/verbs/volerci-vs-metterci/
Ho solo qualche euro in tasca.,Ho solo ___ euro in tasca.,I only have a few euros in my pocket.,,,qualche,alcuni,tutti,nessuno,A,A2,Aggettivi e Pronomi Indefiniti,"The indefinite adjective 'qualche' always takes a singular noun ('euro' is singular here, but refers to a few euros), even though it indicates plurality. 'Alcuni' would require 'alcuni euro'.",https://www.lawlessitalian.com/grammar/indefinite-adjectives/
"Mentre stavo leggendo, ho sentito un forte rumore.","Mentre ___ leggendo, ho sentito un forte rumore.","While I was reading, I heard a loud noise.",,,sono,stavo,sto,avevo,B,A2,Stare + Gerundio,The 'stare + gerundio' construction in the imperfect tense (stavo leggendo) is used to describe a continuous action in the past that was interrupted by a specific event.,https://www.lawlessitalian.com/grammar/verbs/stare-gerund/
"Ieri sono andato al mare, ma oggi non ci sono andato.","Ieri sono ___ al mare, ma oggi non ci sono andato.","Yesterday I went to the sea, but today I didn't go there.",masculine speaker,,andata,andato,andati,andate,B,A2,Imperfetto vs Passato Prossimo,"The passato prossimo is used for a single, specific completed action in the past. The past participle 'andato' must agree with the singular masculine subject.",https://www.lawlessitalian.com/grammar/passato-prossimo-vs-imperfetto/
"Per favore, non dica niente a nessuno.","Per favore, non ___ niente a nessuno.","Please (formal), don't say anything to anyone.",formal,,dica,dici,dite,dice,A,A2,Imperativo Formale,The formal imperative (Lei form) of the verb 'dire' (to say) is 'dica'. The negative formal imperative is 'non' + verb in the subjunctive.,https://www.lawlessitalian.com/grammar/verbs/imperative-formal/
Mi sto preparando per uscire.,Mi ___ preparando per uscire.,I am getting ready to go out.,,,stai,sto,sono,stiamo,B,A2,Stare + Gerundio,The present progressive is formed with the verb 'stare' + gerund. The correct form of 'stare' for the subject 'io' (I) is 'sto'. The reflexive pronoun 'mi' precedes the verb.,https://www.lawlessitalian.com/grammar/verbs/stare-gerund/
"Quando si viaggia, si fanno nuove amicizie.","Quando si ___, si fanno nuove amicizie.","When one travels, one makes new friends.",,,viaggia,viaggiano,viaggi,viaggiate,A,A2,Si Impersonale,"The impersonal 'si' requires the verb to be in the third-person singular when the direct object is not present or when referring to a general action. In this case, 'viaggiare' (to travel) is intransitive, so the singular form 'viaggia' is correct.",https://www.lawlessitalian.com/grammar/verbs/impersonal-si/
Posso darti una mano con questo progetto?,Posso ___ una mano con questo progetto?,Can I give you a hand with this project?,,,darte lo,dartele,darti,dartelo,C,A2,Pronomi Combinati,"The infinitive 'dare' with the indirect pronoun 'ti' (to you) becomes 'darti'. There is no direct object pronoun here, so 'darti' is the correct form.",https://www.lawlessitalian.com/grammar/pronouns/combined-pronouns/
Mi puoi dare il libro? Lo uso per studiare.,Mi puoi dare il libro? ___ uso per studiare.,Can you give me the book? I'm using it to study.,,,Lo,La,Li,Le,A,A2,Verbo Essere e Presente Indicativo,The direct object pronoun 'lo' refers to the masculine singular noun 'il libro'. It is used to avoid repeating the noun.,https://www.lawlessitalian.com/grammar/pronouns/direct-object-pronouns/
"Ti ho dato i documenti ieri, non te li ricordi?","Ti ho dato i documenti ieri, non ___ ricordi?","I gave you the documents yesterday, don't you remember them?",,,li,le,ce li,te li,D,A2,Pronomi Combinati,"The verb 'ricordarsi' is reflexive. The combined pronoun 'te li' correctly combines the reflexive pronoun 'ti' (te before another pronoun) with the direct object 'li' (them, referring to the masculine plural 'i documenti').",https://www.lawlessitalian.com/grammar/pronouns/combined-pronouns/
Il professore di cui ti ho parlato insegna storia.,Il professore di ___ ti ho parlato insegna storia.,The professor I told you about teaches history.,,,che,cui,quale,chi,B,A2,Pronomi Relativi,'Cui' is used after prepositions. 'Di cui' means 'about whom/which' or 'of whom/which'.,https://www.lawlessitalian.com/grammar/relative-pronouns
Per cucinare questo piatto ci vogliono due ore.,Per cucinare questo piatto ___ vogliono due ore.,To cook this dish takes two hours.,,,mi,ti,ci,vi,C,A2,Volerci vs Metterci,'Volerci' is impersonal and expresses the time or resources needed for something. 'Ci vogliono' is used with plural subjects.,https://www.lawlessitalian.com/grammar/volerci-metterci
Qui si parla inglese molto bene.,Qui ___ parla inglese molto bene.,Here English is spoken very well.,,,ci,si,vi,ne,B,A2,Si Impersonale,The impersonal 'si' expresses general statements about what is done or what happens in general.,https://www.lawlessitalian.com/grammar/impersonal-si
In questo supermercato si comprano prodotti freschi.,In questo supermercato ___ comprano prodotti freschi.,In this supermarket fresh products are bought.,,,ci,si,vi,ne,B,A2,Si Impersonale,"With plural objects, the impersonal 'si' takes plural verb agreement. 'Si comprano' means 'are bought/can be bought'.",https://www.lawlessitalian.com/grammar/impersonal-si
Non si può entrare senza prenotazione.,Non ___ può entrare senza prenotazione.,One cannot enter without a reservation.,,,ti,ci,si,vi,C,A2,Si Impersonale,"'Non si può' expresses general prohibition or impossibility, meaning 'one cannot' or 'it is not possible'.",https://www.lawlessitalian.com/grammar/impersonal-si
Write: Please sit down and wait a moment.,Write: Please sit down and wait a moment.,Please sit down and wait a moment.,formal,"Si sieda e aspetti un momento, per favore; Prego, si sieda e aspetti un momento","Per favore, siediti e aspetta un momento.","Si sieda e aspetti un momento, per favore.","Sedetevi e aspettate un momento, per favore.","Siedete e aspettate un momento, per piacere.",B,A2,Imperativo Formale,The formal imperative (Lei form) uses 'si sieda' (sit down) and 'aspetti' (wait). This is the polite form for addressing someone formally.,https://www.lawlessitalian.com/grammar/imperative
"Signora, entri pure e si accomodi!","Signora, ___ pure e si accomodi!","Madam, please come in and make yourself comfortable!",,,entri,entra,entrate,entrare,A,A2,Imperativo Formale,"The formal imperative (Lei form) uses the present subjunctive. For -are verbs like 'entrare', the Lei form ends in -i: entri.",https://www.lawlessitalian.com/grammar/formal-imperative/
Potrebbe aiutarmi con questa valigia?,___ aiutarmi con questa valigia?,Could you help me with this suitcase?,,,Potrebbe,Potesse,Può,Potrà,A,A2,Condizionale Presente,"The conditional 'potrebbe' (could) is used for polite requests, making them more formal than using the present tense.",https://www.lawlessitalian.com/grammar/conditional/
Te lo spiego domani.,___ spiego domani.,I'll explain it to you tomorrow.,,,Te lo,Ti lo,Te la,Ti li,A,A2,Pronomi Combinati,"When combining indirect object pronoun 'ti' with direct object pronoun 'lo', 'ti' changes to 'te': te lo.",https://www.lawlessitalian.com/grammar/combined-pronouns/
Ci vuole pazienza con i bambini.,Ci ___ pazienza con i bambini.,One needs patience with children.,,,vuole,vogliono,mette,mettono,A,A2,Volerci vs Metterci,"Volerci is impersonal and means 'to be needed'. With singular nouns like 'pazienza', use the singular 'vuole'.",https://www.lawlessitalian.com/grammar/volerci-metterci/
"Signor Rossi, non tocchi niente!","Signor Rossi, non ___ niente!","Mr. Rossi, don't touch anything!",,,tocchi,tocca,toccate,toccare,A,A2,Imperativo Formale,"The negative formal imperative uses 'non' + subjunctive. For -are verbs, the Lei form ends in -i: non tocchi.",https://www.lawlessitalian.com/grammar/formal-imperative/
Gliela porto subito.,___ porto subito.,I'll bring it to him/her right away.,feminine object,,Gliela,Glielo,Gli la,Le la,A,A2,Pronomi Combinati,"When combining 'gli' (to him/her) with 'la' (it-feminine), they become one word: gliela.",https://www.lawlessitalian.com/grammar/combined-pronouns/
Stavamo aspettando l'autobus quando ha iniziato a piovere.,Stavamo ___ l'autobus quando ha iniziato a piovere.,We were waiting for the bus when it started to rain.,,,aspettando,aspettato,aspettare,aspettiamo,A,A2,Stare + Gerundio,The imperfect of stare + gerundio forms the past progressive. 'Aspettare' becomes 'aspettando' in the gerund form.,https://www.lawlessitalian.com/grammar/present-progressive/
Ci vogliono tre ore per arrivare a Roma in treno.,Ci ___ tre ore per arrivare a Roma in treno.,It takes three hours to get to Rome by train.,,,vogliono,vuole,mettono,mette,A,A2,Volerci vs Metterci,"With volerci (impersonal), use 'ci vuole' for singular time/things and 'ci vogliono' for plural. Since 'tre ore' is plural, we use 'vogliono'.",https://www.lawlessitalian.com/volerci-metterci/
Marco ci mette solo dieci minuti per andare al lavoro.,Marco ci ___ solo dieci minuti per andare al lavoro.,Marco takes only ten minutes to get to work.,,,mette,vuole,mettono,vogliono,A,A2,Volerci vs Metterci,"Metterci is personal and conjugates with the subject. Since 'Marco' is third person singular, we use 'mette'.",https://www.lawlessitalian.com/volerci-metterci/
Noi ci mettiamo sempre troppo tempo a prepararci.,Noi ci ___ sempre troppo tempo a prepararci.,We always take too much time to get ready.,,,mettiamo,mettono,vogliamo,vuole,A,A2,Volerci vs Metterci,"Metterci conjugates with the subject. For 'noi' (we), use first person plural 'mettiamo'.",https://www.lawlessitalian.com/volerci-metterci/
In Italia si mangia molta pasta.,In Italia si ___ molta pasta.,"In Italy, one eats a lot of pasta.",,,mangia,mangiano,mangiare,mangiamo,A,A2,Si Impersonale,Si impersonale uses third person singular when followed by a singular object (pasta).,https://www.lawlessitalian.com/si-impersonale/
I miei amici sono molto simpatici.,I miei amici ___ molto simpatici.,My friends are very nice.,,,sono,è,siamo,sei,A,A2,Verbo Essere e Presente Indicativo,The verb 'essere' conjugates as 'sono' for third person plural subjects like 'i miei amici'.,https://www.lawlessitalian.com/essere-conjugation/
"Puoi prestarmi il libro? Sì, te lo presto domani.","Puoi prestarmi il libro? Sì, ___ presto domani.","Can you lend me the book? Yes, I'll lend it to you tomorrow.",,,te lo,me lo,glielo,ce lo,A,A2,Pronomi Combinati,"Combined pronouns: 'te' (to you) + 'lo' (it, masculine) = 'te lo'.",https://www.lawlessitalian.com/pronomi-combinati/
"Write: When I was young, I always went to the beach.","Write: When I was young, I always went to the beach.","When I was young, I always went to the beach.",,"Quando ero giovane, andavo sempre al mare;Da giovane, andavo sempre al mare;Quando ero piccolo, andavo sempre al mare;Quando ero piccola, andavo sempre al mare","Quando ero giovane, andavo sempre alla spiaggia.","Quando sono stato giovane, sono andato sempre alla spiaggia.","Quando ero giovane, sono andato sempre alla spiaggia.","Quando sono giovane, vado sempre alla spiaggia.",A,A2,Imperfetto vs Passato Prossimo,Use imperfetto for both the state of being young (ero) and the habitual action (andavo). 'Sempre' indicates repeated action.,https://www.lawlessitalian.com/imperfetto-usage/
Potrebbe dirmi che ora è?,___ dirmi che ora è?,Could you tell me what time it is?,formal,,Potrebbe,Puoi,Potresti,Possono,A,A2,Condizionale Presente,"The conditional tense (potrebbe) is used for polite requests, especially in a formal context (indicated by the subject implied as 'Lei').",https://www.lawlessitalian.com/grammar/verbs/conditional/
I ragazzi stanno giocando in giardino.,I ragazzi ___ giocando in giardino.,The kids are playing in the garden.,,,stanno,stai,siete,sono,A,A2,Stare + Gerundio,The present progressive is formed with 'stare' + gerund. The correct form of 'stare' for the plural subject 'I ragazzi' (they) is 'stanno'.,https://www.lawlessitalian.com/grammar/verbs/stare-gerund/
Il problema di cui ti parlavo è stato risolto.,Il problema ___ ti parlavo è stato risolto.,The problem I was telling you about has been solved.,,,che,cui,il quale,di cui,D,A2,Pronomi Relativi,"The relative pronoun 'cui' is used after a preposition. In this case, the verb 'parlare' requires the preposition 'di' (to speak about), making 'di cui' the correct choice.",https://www.lawlessitalian.com/grammar/pronouns/relative-pronouns/
Vado in piscina il lunedì.,Vado in piscina ___ lunedì.,I go to the swimming pool on Mondays.,,Vado in piscina ogni lunedì.,nel,il,al,a,B,A2,Preposizioni Semplici,The definite article 'il' (or plural 'i') is used before days of the week to indicate a habitual or repeated action on that day. 'Lunedì' is a masculine noun.,https://www.lawlessitalian.com/grammar/articles/italian-definite-articles/
Ieri le ho dato le chiavi della macchina.,Ieri ___ ho dato le chiavi della macchina.,Yesterday I gave her the car keys.,,,gli,le,la,ci,B,A2,Pronomi Combinati,The indirect object pronoun 'le' means 'to her' and is used here because 'le chiavi' are being given to 'her'. The 'le' for a feminine indirect object does not elide before 'ho'.,https://www.lawlessitalian.com/grammar/pronouns/indirect-object-pronouns/
La donna che ho visto ieri è un'attrice famosa.,La donna ___ ho visto ieri è un'attrice famosa.,The woman that I saw yesterday is a famous actress.,,,che,cui,quale,chi,A,A2,Pronomi Relativi,"'Che' is the most common and versatile relative pronoun, used as the subject or direct object of a verb. Here, it is the direct object of 'ho visto'.",https://www.lawlessitalian.com/grammar/pronouns/relative-pronouns/
I miei genitori sono a casa.,I miei genitori ___ a casa.,My parents are at home.,,,siamo,state,sono,sei,C,A2,Verbo Essere e Presente Indicativo,The correct present indicative form of the verb 'essere' (to be) for the third person plural subject 'I miei genitori' (they) is 'sono'.,https://www.lawlessitalian.com/grammar/verbs/essere-verb-conjugation/
Ci vogliono trenta minuti per andare in centro in autobus.,___ trenta minuti per andare in centro in autobus.,It takes thirty minutes to go downtown by bus.,,,Ci mette,Ci mettevano,Ci vogliono,Ci voleva,C,A2,Volerci vs Metterci,"The impersonal verb 'volerci' (to take, to be needed) is used to express the time or quantity of something required. The verb 'volere' is conjugated based on the object, not the person. Since 'trenta minuti' (thirty minutes) is plural, the correct form is 'vogliono'.",https://www.lawlessitalian.com/grammar/impersonal-verbs/volerci-metterci/
"Mi potresti dare un consiglio, per favore?","Mi ___ dare un consiglio, per favore?","Could you give me some advice, please?",,,potrebbe,potremmo,potresti,potrò,C,A2,Condizionale Presente,"The conditional tense is used for polite requests. The verb 'potere' (to be able to, can) is an irregular verb, and 'potresti' is the correct conjugation in the 'tu' (you) form for a polite request.",https://www.lawlessitalian.com/grammar/verbs/present-conditional/
"Vorrei del gelato, per favore.","___ del gelato, per favore.","I would like some ice cream, please.",,,Vorrei,Voglio,Vorremo,Volerete,A,A2,Condizionale Presente,"The conditional form of 'volere' (to want), 'vorrei', is used to make a polite request. It is the correct form for 'io' (I).",https://www.lawlessitalian.com/grammar/verbs/present-conditional/
Mi piace molto viaggiare in treno.,Mi piace molto viaggiare ___ treno.,I really like traveling by train.,,,da,in,a,con,B,A2,Preposizioni Semplici,"The preposition 'in' is used to talk about traveling by means of public transportation or personal vehicles that you enter, such as a train ('in treno'), car ('in macchina'), or bus ('in autobus').",https://www.lawlessitalian.com/grammar/prepositions-of-place/in/
"Marta, ti ho preparato il caffè. Te lo porto subito.","Marta, ti ho preparato il caffè. ___ porto subito.","Marta, I prepared the coffee for you. I'll bring it to you right away.",,,Te lo,Glielo,Me lo,Ce lo,A,A2,Pronomi Combinati,"Combined pronouns are used to replace both a direct and indirect object pronoun. The indirect object pronoun ('ti' for 'to you') comes first, followed by the direct object pronoun ('lo' for 'il caffè'). The correct combined pronoun for 'ti + lo' is 'te lo'.",https://www.lawlessitalian.com/grammar/pronouns/combined-pronouns/
Devi bere dell'acqua perché hai sete.,Devi bere ___ perché hai sete.,You have to drink some water because you are thirsty.,,,qualche acqua,tutto acqua,dell'acqua,alcuna acqua,C,A2,Aggettivi e Pronomi Indefiniti,'Dell'acqua' is the correct form of the partitive article 'di + l'acqua' and means 'some water'. It is used to express an indefinite quantity of a substance or an uncountable noun.,https://www.lawlessitalian.com/grammar/prepositions/partitive-preposition/
Non ho trovato nessuno in casa quando sono arrivato.,Non ho trovato ___ in casa quando sono arrivato.,I didn't find anyone at home when I arrived.,,,qualcuno,nessuno,tutti,alcuni,B,A2,Aggettivi e Pronomi Indefiniti,"'Nessuno' means 'no one' or 'nobody'. In Italian, double negatives are required: 'non' + 'nessuno'.",https://www.lawlessitalian.com/grammar/indefinite-pronouns
"Mentre studiavo, mia sorella guardava la televisione.","Mentre ___, mia sorella guardava la televisione.","While I was studying, my sister was watching television.",background action,,ho studiato,studio,studiavo,studierò,C,A2,Imperfetto vs Passato Prossimo,The imperfect (imperfetto) describes background or ongoing actions. 'Mentre' (while) typically introduces imperfect tense.,https://www.lawlessitalian.com/grammar/imperfect-vs-compound-past
Ieri sera alle otto ho chiamato Marco al telefono.,Ieri sera alle otto ___ chiamato Marco al telefono.,Yesterday evening at eight I called Marco on the phone.,specific completed action,,chiamavo,ho,avevo,stavo,B,A2,Imperfetto vs Passato Prossimo,The compound past (passato prossimo) describes completed actions at specific times. 'Ieri sera alle otto' indicates a specific moment.,https://www.lawlessitalian.com/grammar/imperfect-vs-compound-past
Le mie amiche stanno facendo shopping in centro.,Le mie amiche ___ facendo shopping in centro.,My friends are shopping downtown.,,,sono,hanno,stanno,vanno,C,A2,Stare + Gerundio,The present progressive uses 'stare' + gerund. Third person plural of 'stare' is 'stanno'. 'Fare' becomes 'facendo'.,https://www.lawlessitalian.com/grammar/present-progressive
Potresti passare dal supermercato prima di tornare a casa?,___ passare dal supermercato prima di tornare a casa?,Could you stop by the supermarket before going home?,,,Puoi,Potevi,Potresti,Potrai,C,A2,Condizionale Presente,"The conditional 'potresti' (could you) makes polite requests, more courteous than the present indicative 'puoi' (can you).",https://www.lawlessitalian.com/grammar/conditional
Domani vado in vacanza al mare con i miei amici.,Domani vado in vacanza ___ mare con i miei amici.,Tomorrow I'm going on vacation to the sea with my friends.,,,nel,al,dal,sul,B,A2,Preposizioni Semplici,The preposition 'a' (contracted as 'al') indicates destination or direction. 'Al mare' means 'to the sea/seaside'.,https://www.lawlessitalian.com/grammar/prepositions
Per imparare una lingua ci vuole molta pazienza.,Per imparare una lingua ___ vuole molta pazienza.,To learn a language takes a lot of patience.,,,mi,ti,ci,si,C,A2,Volerci vs Metterci,'Volerci' is impersonal and expresses what is needed in general. 'Ci vuole' is used with singular subjects.,https://www.lawlessitalian.com/grammar/volerci-metterci
"Mentre leggevo il giornale, è squillato il telefono.","Mentre ___ il giornale, è squillato il telefono.","While I was reading the newspaper, the phone rang.",,,leggevo,ho letto,leggo,lessi,A,A2,Imperfetto vs Passato Prossimo,Use imperfetto for ongoing background actions (mentre leggevo) and passato prossimo for specific completed events (è squillato).,https://www.lawlessitalian.com/grammar/imperfetto-vs-passato-prossimo/
Ce le hanno regalate per il nostro anniversario.,___ hanno regalate per il nostro anniversario.,They gave them to us for our anniversary.,feminine plural objects,,Ce le,Ce li,Ci le,Ce la,A,A2,Pronomi Combinati,"When combining 'ci' (to us) with 'le' (them-feminine), 'ci' changes to 'ce': ce le. The past participle agrees with the direct object.",https://www.lawlessitalian.com/grammar/combined-pronouns/
"Dottoressa, aspetti un momento!","Dottoressa, ___ un momento!","Doctor, wait a moment!",,,aspetti,aspetta,aspettate,aspettare,A,A2,Imperativo Formale,The formal imperative (Lei form) for -are verbs uses the present subjunctive ending -i: aspetti.,https://www.lawlessitalian.com/grammar/formal-imperative/
Ci mettono venti minuti per arrivare a scuola.,Ci ___ venti minuti per arrivare a scuola.,They take twenty minutes to get to school.,they take time,,mettono,vogliono,mette,vuole,A,A2,Volerci vs Metterci,Metterci is personal and conjugates with the subject. 'Loro ci mettono' means 'they take (time)'.,https://www.lawlessitalian.com/grammar/volerci-metterci/
"Volevo chiamarti, ma non avevo il tuo numero.","___ chiamarti, ma non avevo il tuo numero.","I wanted to call you, but I didn't have your number.",,,Volevo,Ho voluto,Voglio,Vorrò,A,A2,Imperfetto vs Passato Prossimo,Modal verbs like 'volere' use imperfetto when expressing an intention or desire that wasn't fulfilled.,https://www.lawlessitalian.com/grammar/imperfetto-vs-passato-prossimo/
"Signora, non dimentichi di firmare qui!","Signora, non ___ di firmare qui!","Madam, don't forget to sign here!",,,dimentichi,dimentica,dimenticate,dimenticare,A,A2,Imperativo Formale,"The negative formal imperative uses 'non' + subjunctive. For -are verbs, the Lei form ends in -i: non dimentichi.",https://www.lawlessitalian.com/grammar/formal-imperative/
Ve lo mando domani per email.,___ mando domani per email.,I'll send it to you (plural) tomorrow by email.,to you plural,,Ve lo,Vi lo,Ve la,Ti lo,A,A2,Pronomi Combinati,"When combining 'vi' (to you-plural) with 'lo' (it-masculine), 'vi' changes to 've': ve lo.",https://www.lawlessitalian.com/grammar/combined-pronouns/
Stava piovendo quando siamo usciti.,Stava ___ quando siamo usciti.,It was raining when we went out.,,,piovendo,piovuto,piovere,piove,A,A2,Stare + Gerundio,The imperfect of stare + gerundio describes an ongoing action in the past. 'Piovere' becomes 'piovendo'.,https://www.lawlessitalian.com/grammar/present-progressive/
