complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Il collegamento internet non funziona.,Il ___ internet non funziona.,The internet connection isn't working.,,,collegamento,servizio,sistema,computer,A,B1,"Servizi (banca, posta, reclami)",'Collegamento internet' is the correct expression for 'internet connection'.,https://www.lawlessitalian.com/grammar/
Devo rinnovare il passaporto,Devo rinnovare il ___,I need to renew my passport.,,,passaporto,documento,visto,permesso,A,B1,"Servizi (banca, posta, reclami)",'Passaporto' is the Italian word for 'passport'.,https://www.lawlessitalian.com/grammar/
L'bolletta della luce è molto alta.,L'___ della luce è molto alta.,The electricity bill is very high.,,,bolletta,fattura,conto,spesa,A,B1,"Servizi (banca, posta, reclami)",'Bolletta della luce' is the specific term for the 'electricity bill'.,https://www.lawlessitalian.com/grammar/
Devo prenotare un appuntamento dal dentista.,Devo prenotare ___ dal dentista.,I need to book an appointment with the dentist.,,,un appuntamento,una visita,un controllo,un incontro,A,B1,"Servizi (banca, posta, reclami)",The expression 'prenotare un appuntamento' means 'to book an appointment'.,https://www.lawlessitalian.com/grammar/
Uso spesso l'internet per studiare.,Uso spesso l'___ per studiare.,I often use the internet to study.,,,internet,computer,telefono,email,A,B1,Tecnologia (uso quotidiano),'Internet' is the correct word for the global network.,https://www.lawlessitalian.com/grammar/
Il mio smartphone è rotto.,Il mio ___ è rotto.,My smartphone is broken.,,,smartphone,telefono,computer,tablet,A,B1,Tecnologia (uso quotidiano),'Smartphone' is a common English loanword in Italian.,https://www.lawlessitalian.com/grammar/
Devo scaricare una nuova app.,Devo scaricare una nuova ___.,I need to download a new app.,,,app,applicazione,programma,software,A,B1,Tecnologia (uso quotidiano),"'App' is the common, shortened term for a mobile 'applicazione' (application).",https://www.lawlessitalian.com/grammar/
Uso i social media sociali ogni giorno.,Uso i ___ sociali ogni giorno.,I use social media every day.,,,social media,mezzi,canali,sistemi,A,B1,Tecnologia (uso quotidiano),"The term 'social media' is widely used in Italian, often shortened to 'i social'.",https://www.lawlessitalian.com/grammar/
Il telefono si è scaricato.,Il ___ si è scaricato.,The battery died.,,,telefono,computer,smartphone,tablet,A,B1,Tecnologia (uso quotidiano),"In common speech, it's frequent to say the device itself 'si è scaricato' (has discharged) when the battery is dead.",https://www.lawlessitalian.com/grammar/
Devo aggiornare il software.,Devo ___ il software.,I need to update the software.,,,aggiornare,cambiare,installare,riparare,A,B1,Tecnologia (uso quotidiano),'Aggiornare' is the specific verb meaning 'to update' software.,https://www.lawlessitalian.com/grammar/
Il computer non si accende.,Il ___ non si accende.,The computer won't turn on.,,,computer,telefono,tablet,televisore,A,B1,Tecnologia (uso quotidiano),'Computer' is the correct noun for the device described.,https://www.lawlessitalian.com/grammar/
In Italia ci sono molti musei d'arte.,In Italia ci sono molti ___ d'arte.,In Italy there are many art museums.,,,musei,centri,palazzi,luoghi,A,B1,Cultura (vocabolario),'Musei d'arte' is the direct translation of 'art museums'.,https://www.lawlessitalian.com/grammar/
Il centro storico è molto bello.,Il ___ storico è molto bello.,The historic center is very beautiful.,,,centro,palazzo,museo,monumento,A,B1,Cultura (vocabolario),'Centro storico' is the standard Italian term for the 'historic center' of a city.,https://www.lawlessitalian.com/grammar/
Questa è una tradizione molto antica.,Questa è una ___ molto antica.,This is a very ancient tradition.,,,tradizione,usanza,cultura,storia,A,B1,Cultura (vocabolario),'Tradizione' is the Italian word for 'tradition'.,https://www.lawlessitalian.com/grammar/
L'arte italiana è famosa nel mondo.,L'___ italiana è famosa nel mondo.,Italian art is famous worldwide.,,,arte,cultura,storia,musica,A,B1,Cultura (vocabolario),'Arte' is the Italian word for 'art'.,https://www.lawlessitalian.com/grammar/
Vado spesso all'opera.,Vado spesso all'___.,I often go to the opera.,,,opera,teatro,cinema,concerto,A,B1,Cultura (vocabolario),'Andare all'opera' means 'to go to the opera'.,https://www.lawlessitalian.com/grammar/
La pizza è un piatto tipico italiano.,La ___ è un piatto tipico italiano.,Pizza is a typical Italian dish.,,,pizza,cibo,piatto,pasto,A,B1,Cultura (vocabolario),'Pizza' is a specific and typical Italian dish ('piatto tipico').,https://www.lawlessitalian.com/grammar/
Studiamo la letteratura del Rinascimento.,Studiamo la ___ del Rinascimento.,We study Renaissance literature.,,,letteratura,storia,arte,cultura,A,B1,Cultura (vocabolario),'Letteratura' is the Italian word for 'literature'.,https://www.lawlessitalian.com/grammar/
Ho comprato questo libro online.,Ho ___ questo libro online.,I bought this book online.,,,comprato,preso,trovato,visto,A,B1,Business e e-commerce (vocabolario),'Comprato' is the past participle of 'comprare' (to buy).,https://www.lawlessitalian.com/grammar/
Il trasporto è gratuito.,Il ___ è gratuito.,Shipping is free.,,,trasporto,invio,servizio,prodotto,A,B1,Business e e-commerce (vocabolario),'Trasporto' can mean 'shipping' in an e-commerce context.,https://www.lawlessitalian.com/grammar/
Posso restituirlo se non mi piace?,Posso ___ se non mi piace?,Can I return it if I don't like it?,,,restituirlo,cambiarlo,tenerlo,venderlo,A,B1,Business e e-commerce (vocabolario),'Restituirlo' combines the verb 'restituire' (to return) with the direct object pronoun 'lo' (it).,https://www.lawlessitalian.com/grammar/
Il pacco arriverà domani.,Il ___ arriverà domani.,The package will arrive tomorrow.,,,pacco,prodotto,oggetto,regalo,A,B1,Business e e-commerce (vocabolario),'Pacco' is the Italian word for 'package' or 'parcel'.,https://www.lawlessitalian.com/grammar/
Ho pagato con carta di credito.,Ho pagato con ___.,I paid by credit card.,,,carta di credito,contanti,bancomat,bonifico,A,B1,Business e e-commerce (vocabolario),'Carta di credito' is the full term for 'credit card'.,https://www.lawlessitalian.com/grammar/
Il pagamento è sicuro.,Il ___ è sicuro.,The payment is secure.,,,pagamento,sito,sistema,servizio,A,B1,Business e e-commerce (vocabolario),'Pagamento' is the Italian word for 'payment'.,https://www.lawlessitalian.com/grammar/
Leggo sempre le recensioni dei clienti.,Leggo sempre le ___ dei clienti.,I always read customer reviews.,,,recensioni,opinioni,commenti,giudizi,A,B1,Business e e-commerce (vocabolario),'Recensioni' is the specific term for product or service 'reviews'.,https://www.lawlessitalian.com/grammar/
La casa fu costruita da mio nonno.,La casa ___ da mio nonno.,The house was built by my grandfather.,,,fu costruita,era costruita,viene costruita,si costruisce,A,B1,Passivo (con essere),This requires a passive voice in the past. The 'passato remoto' passive 'fu costruita' is used for distant past actions and is formed with 'essere' + past participle.,https://www.lawlessitalian.com/grammar/
Il libro viene letto da molti studenti.,Il libro ___ da molti studenti.,The book is read by many students.,,,viene letto,fu letto,era letto,si legge,A,B1,Passivo (con essere),The present passive voice formed with 'venire' ('viene letto') emphasizes the action of being read.,https://www.lawlessitalian.com/grammar/
La finestra è stata rotta dal vento.,La finestra ___ dal vento.,The window was broken by the wind.,,,è stata rotta,fu rotta,viene rotta,si rompe,A,B1,Passivo (con essere),The passive voice in the 'passato prossimo' is formed with 'essere' + 'stato' + past participle. 'È stata rotta' agrees with the feminine subject 'la finestra'.,https://www.lawlessitalian.com/grammar/
Questo vino viene prodotto in Toscana.,Questo vino ___ in Toscana.,This wine is produced in Tuscany.,,,viene prodotto,fu prodotto,era prodotto,si produce,A,B1,Passivo (con essere),The present passive with 'venire' ('viene prodotto') is often used to describe the action of production.,https://www.lawlessitalian.com/grammar/
L'email è stata inviata ieri.,L'email ___ ieri.,The email was sent yesterday.,,,è stata inviata,fu inviata,viene inviata,si invia,A,B1,Passivo (con essere),The passive 'passato prossimo' uses 'essere' + 'stato' + past participle. The participle 'inviata' agrees with the feminine subject 'l'email'.,https://www.lawlessitalian.com/grammar/
I biglietti possono essere comprati online.,I biglietti ___ online.,The tickets can be bought online.,,,possono essere comprati,potevano essere comprati,devono essere comprati,vogliono essere comprati,A,B1,Passivo (con essere),"The passive with the modal verb 'potere' is formed by: 'potere' + 'essere' (infinitive) + past participle ('comprati'), which agrees with 'i biglietti'.",https://www.lawlessitalian.com/grammar/
La strada sarà riparata il mese prossimo.,La strada ___ riparata il mese prossimo.,The road will be repaired next month.,,,sarà,verrà,è stata,fu,A,B1,Passivo (con essere),"The future passive is formed with the simple future of 'essere' ('sarà') + the past participle, which must agree with the subject ('riparata'). 'Verrà' is also correct.",https://www.lawlessitalian.com/grammar/
Stai attento!,___ attento!,Be careful!,tu,,Stai,Sta,State,Stiamo,A,B1,"Imperativo (pronomi atoni, negazione)","This is the informal singular imperative ('tu' form). 'Stai' is the imperative of 'stare', used in the expression 'stare attento'.",https://www.lawlessitalian.com/grammar/imperative/
Venite qui!,___ qui!,Come here!,voi,,Venite,Vieni,Venga,Vengano,A,B1,"Imperativo (pronomi atoni, negazione)",This is the plural imperative ('voi' form). The 'voi' imperative of 'venire' is 'venite'.,https://www.lawlessitalian.com/grammar/imperative/
Chiuda la porta!,___ la porta!,Close the door! (formal),Lei,,Chiuda,Chiudi,Chiudete,Chiudiamo,A,B1,"Imperativo (pronomi atoni, negazione)","This is the formal imperative ('Lei' form), which uses the present subjunctive. The 'Lei' subjunctive of 'chiudere' is 'chiuda'.",https://www.lawlessitalian.com/grammar/imperative/
Non arrivare in ritardo!,Non ___ in ritardo!,Don't be late!,tu,,arrivare,stare,essere,venire,A,B1,"Imperativo (pronomi atoni, negazione)",The negative informal imperative for 'tu' is formed with 'non' + the infinitive of the verb ('arrivare').,https://www.lawlessitalian.com/grammar/imperative/
Abbiamo pazienza!,___ pazienza!,Let's be patient!,noi,,Abbiamo,Abbi,Abbiate,Abbiano,A,B1,"Imperativo (pronomi atoni, negazione)","The 'noi' imperative, used for suggestions ('Let's...'), is the same as the 'noi' present indicative form. The 'noi' form of 'avere' is 'abbiamo'.",https://www.lawlessitalian.com/grammar/imperative/
Faccia pure!,___ pure!,Please go ahead! (formal),Lei,,Faccia,Fai,Fate,Facciamo,A,B1,"Imperativo (pronomi atoni, negazione)","This is the formal imperative ('Lei' form), which uses the subjunctive. For the irregular verb 'fare', this is 'faccia'.",https://www.lawlessitalian.com/grammar/imperative/
Non dite sciocchezze!,Non ___ sciocchezze!,Don't say silly things!,voi,,dite,dire,dica,dicano,A,B1,"Imperativo (pronomi atoni, negazione)","The negative imperative for 'voi' is formed with 'non' + the standard 'voi' imperative form. For 'dire', this is 'dite'.",https://www.lawlessitalian.com/grammar/imperative/
Parla più piano!,___ più piano!,Speak more slowly!,tu,,Parla,Parli,Parlate,Parliamo,A,B1,"Imperativo (pronomi atoni, negazione)","This is the informal 'tu' imperative. For the regular '-are' verb 'parlare', the imperative is 'parla'.",https://www.lawlessitalian.com/grammar/imperative/
Mi scusi.,Mi ___. (Lei - scusare),Excuse me. (formal),Lei - scusare,,scusi,scusa,scusate,scusiamo,A,B1,"Imperativo (pronomi atoni, negazione)","For the formal imperative ('Lei'), the subjunctive form is used. For 'scusare', this is 'scusi'.",https://www.lawlessitalian.com/grammar/imperative/
"Chi dorme, non fa rumore.","___ dorme, non fa rumore.",Whoever sleeps doesn't make noise.,,,Chi,Che,Cui,Quale,A,B1,Pronomi indefiniti,The indefinite pronoun 'chi' means 'he who' or 'whoever' and is always singular.,https://www.lawlessitalian.com/grammar/pronouns/
Chi dice questo non capisce niente.,___ dice questo non capisce niente.,Whoever says this understands nothing.,,,Chi,Che,Cosa,Quale,A,B1,Pronomi indefiniti,The indefinite pronoun 'chi' means 'whoever' and acts as the subject of both verbs in the sentence.,https://www.lawlessitalian.com/grammar/pronouns/
Puoi fare quello che vuoi.,Puoi fare ___ vuoi.,You can do whatever you want.,,,quello che,chi,cui,quale,A,B1,Pronomi indefiniti,"The phrase 'quello che' means 'that which' or 'what'/'whatever', functioning as a compound relative pronoun.",https://www.lawlessitalian.com/grammar/pronouns/
"Ogni volta che vengo qui, piove.","___ volta che vengo qui, piove.","Every time I come here, it rains.",,,Ogni,Qualche,Qualsiasi,Qualunque,A,B1,Pronomi indefiniti,'Ogni' means 'each' or 'every'. It is invariable and must be followed by a singular noun like 'volta'.,https://www.lawlessitalian.com/grammar/pronouns/
Non ho visto nessuno.,Non ho visto ___.,I didn't see anyone.,,,nessuno,qualcuno,ognuno,chiunque,A,B1,Pronomi indefiniti,"In a negative sentence, 'nessuno' means 'nobody' or 'not anyone'. When it comes after the verb, the verb must be preceded by 'non'.",https://www.lawlessitalian.com/grammar/pronouns/
Ho comprato qualcosa per cena.,Ho comprato ___ per cena.,I bought something for dinner.,,,qualcosa,qualcuno,niente,tutto,A,B1,Pronomi indefiniti,'Qualcosa' is an indefinite pronoun that means 'something'.,https://www.lawlessitalian.com/grammar/pronouns/
La partenza del treno è alle quindici e trenta.,La ___ del treno è alle quindici e trenta.,The train's departure is at 3:30 PM.,,,partenza,arrivo,fermata,stazione,A,B1,Trasporti (vocabolario),'Partenza' is the noun for 'departure'.,https://www.lawlessitalian.com/grammar/
Devo cambiare treno a Milano.,Devo cambiare ___ a Milano.,I have to change trains in Milan.,,,treno,autobus,metro,tram,A,B1,Trasporti (vocabolario),The expression 'cambiare treno' means 'to change trains'.,https://www.lawlessitalian.com/grammar/
Il trasporto pubblico è in sciopero oggi.,Il ___ è in sciopero oggi.,Public transport is on strike today.,,,trasporto pubblico,treno,autobus,metro,A,B1,Trasporti (vocabolario),'Trasporto pubblico' is the general term for 'public transport'.,https://www.lawlessitalian.com/grammar/
Dove devo timbrare il biglietto?,Dove devo ___ il biglietto?,Where do I have to validate the ticket?,,,timbrare,comprare,vendere,cambiare,A,B1,Trasporti (vocabolario),'Timbrare' is the specific verb for validating or stamping a ticket.,https://www.lawlessitalian.com/grammar/
La stazione è alla terza fermata.,La ___ è alla terza fermata.,The station is at the third stop.,,,stazione,fermata,partenza,arrivo,A,B1,Trasporti (vocabolario),'Fermata' means '(bus/tram) stop'.,https://www.lawlessitalian.com/grammar/
Prendo la metropolitana alle otto.,Prendo la ___ alle otto.,I take the subway at 8.,,,metropolitana,autobus,treno,macchina,A,B1,Trasporti (vocabolario),'Metropolitana' (often shortened to 'metro') is the Italian word for 'subway'.,https://www.lawlessitalian.com/grammar/
Devo pagare una multa.,Devo ___ una multa.,I have to pay a fine.,,,pagare,prendere,fare,dare,A,B1,Burocrazia,'Pagare una multa' is the correct verb phrase for 'to pay a fine'.,https://www.lawlessitalian.com/grammar/
Ho bisogno del certificato di nascita.,Ho bisogno del ___ di nascita.,I need my birth certificate.,,,certificato,documento,passaporto,permesso,A,B1,Burocrazia,'Certificato di nascita' is the official term for 'birth certificate'.,https://www.lawlessitalian.com/grammar/
Devo rinnovare la patente di guida.,Devo rinnovare la ___ di guida.,I need to renew my driver's license.,,,patente,carta,documento,tessera,A,B1,Burocrazia,'Patente di guida' or simply 'patente' is the term for 'driver's license'.,https://www.lawlessitalian.com/grammar/
L'documento scade il mese prossimo.,L'___ scade il mese prossimo.,The document expires next month.,,,documento,passaporto,permesso,certificato,A,B1,Burocrazia,'Documento' is a general term for an official paper that can expire.,https://www.lawlessitalian.com/grammar/
Devo fare la dichiarazione di residenza.,Devo fare la ___ di residenza.,I need to register my residence.,,,dichiarazione,carta,richiesta,domanda,A,B1,Burocrazia,'Dichiarazione di residenza' is the formal expression for 'declaration of residence'.,https://www.lawlessitalian.com/grammar/
Ho perso la tessera sanitaria.,Ho perso la ___ sanitaria.,I lost my health card.,,,tessera,carta,documento,certificato,A,B1,Burocrazia,'Tessera sanitaria' is the name of the national health insurance card in Italy.,https://www.lawlessitalian.com/grammar/
Devo presentare questi documenti.,Devo presentare questi ___.,I have to submit these documents.,,,documenti,carte,fogli,certificati,A,B1,Burocrazia,'Documenti' is the plural of 'documento' and is the correct general term.,https://www.lawlessitalian.com/grammar/
Il avvocato è molto costoso.,Il ___ è molto costoso.,The lawyer is very expensive.,,,avvocato,dottore,commercialista,notaio,A,B1,Professioni (vocabolario),'Avvocato' is the Italian word for 'lawyer'.,https://www.lawlessitalian.com/grammar/
Il medico ha visitato il paziente.,Il ___ ha visitato il paziente.,The doctor examined the patient.,,,medico,infermiere,chirurgo,specialista,A,B1,Professioni (vocabolario),'Medico' is the standard word for '(medical) doctor'.,https://www.lawlessitalian.com/grammar/
L'architetto ha progettato la casa.,L'___ ha progettato la casa.,The architect designed the house.,,,architetto,ingegnere,geometra,costruttore,A,B1,Professioni (vocabolario),'Architetto' is the Italian word for 'architect'.,https://www.lawlessitalian.com/grammar/
Il meccanico ha aggiustato la macchina.,Il ___ ha aggiustato la macchina.,The mechanic fixed the car.,,,meccanico,elettricista,idraulico,operaio,A,B1,Professioni (vocabolario),'Meccanico' is the Italian word for a car 'mechanic'.,https://www.lawlessitalian.com/grammar/
La parrucchiera ha tagliato i capelli.,La ___ ha tagliato i capelli.,The hairdresser cut my hair.,,,parrucchiera,estetista,commessa,cameriera,A,B1,Professioni (vocabolario),'Parrucchiera' is the word for a female 'hairdresser'.,https://www.lawlessitalian.com/grammar/
Il cuoco ha cucinato una cena fantastica.,Il ___ ha cucinato una cena fantastica.,The chef cooked a fantastic dinner.,,,cuoco,cameriere,barista,pasticciere,A,B1,Professioni (vocabolario),'Cuoco' is the Italian word for 'chef' or 'cook'.,https://www.lawlessitalian.com/grammar/
L'insegnante ha spiegato la lezione.,L'___ ha spiegato la lezione.,The teacher explained the lesson.,,,insegnante,professore,maestro,educatore,A,B1,Professioni (vocabolario),'Insegnante' is the general term for 'teacher'.,https://www.lawlessitalian.com/grammar/
Ho dimenticato le chiavi in macchina.,Ho ___ le chiavi in macchina.,I forgot my keys in the car.,,,dimenticato,lasciato,perso,messo,A,B1,Memoria e cambiamento,'Dimenticato' is the past participle of 'dimenticare' (to forget).,https://www.lawlessitalian.com/grammar/
Non mi ricordo di quello che è successo.,Non ___ di quello che è successo.,I don't remember what happened.,,,mi ricordo,mi dimentico,penso,credo,A,B1,Memoria e cambiamento,The reflexive verb 'ricordarsi' means 'to remember'. 'Non mi ricordo' means 'I don't remember'.,https://www.lawlessitalian.com/grammar/
Mi dimentico sempre il tuo nome.,Mi ___ sempre il tuo nome.,I always forget your name.,,,dimentico,ricordo,confondo,sbaglio,A,B1,Memoria e cambiamento,The verb 'dimenticare' means 'to forget'. 'Mi dimentico' means 'I forget'.,https://www.lawlessitalian.com/grammar/
Ricordati di chiudere la porta.,___ di chiudere la porta.,Remember to close the door.,,,Ricordati,Dimenticati,Pensa,Cerca,A,B1,Memoria e cambiamento,"This is the 'tu' imperative of the reflexive verb 'ricordarsi', which is 'ricordati'.",https://www.lawlessitalian.com/grammar/
Ho una buona memoria.,Ho una buona ___.,I have a good memory.,,,memoria,mente,testa,idea,A,B1,Memoria e cambiamento,'Memoria' is the noun for the faculty of 'memory'.,https://www.lawlessitalian.com/grammar/
Questo mi ricorda l'infanzia.,Questo mi ___ l'infanzia.,This reminds me of childhood.,,,ricorda,dimentica,pensa,sembra,A,B1,Memoria e cambiamento,The verb 'ricordare' (non-reflexive) means 'to remind'. 'Questo mi ricorda' means 'This reminds me of'.,https://www.lawlessitalian.com/grammar/
Ho un ricordo molto vago.,Ho un ___ molto vago.,I have a very vague memory.,,,ricordo,sogno,pensiero,idea,A,B1,Memoria e cambiamento,'Ricordo' is the noun for a specific 'memory' or 'recollection'.,https://www.lawlessitalian.com/grammar/
La situazione sta migliorando.,La situazione ___ migliorando.,The situation is improving.,,,sta,è,ha,va,A,B1,Memoria e cambiamento,The present progressive ('sta migliorando') is used to emphasize that a change is currently in progress.,https://www.lawlessitalian.com/grammar/
I prezzi sono aumentati molto.,I prezzi ___ aumentati molto.,Prices have increased a lot.,,,sono,hanno,stanno,vanno,A,B1,Memoria e cambiamento,"The intransitive verb of change 'aumentare' (to increase) uses 'essere' as the auxiliary in 'passato prossimo'. Thus, 'sono aumentati'.",https://www.lawlessitalian.com/grammar/
Il tempo sta peggiorando.,Il tempo ___ peggiorando.,The weather is getting worse.,,,sta,è,ha,va,A,B1,Memoria e cambiamento,The present progressive ('sta peggiorando') is used to describe a change that is happening now.,https://www.lawlessitalian.com/grammar/
La città è cambiata molto negli ultimi anni.,La città ___ molto negli ultimi anni.,The city has changed a lot in recent years.,,,è cambiata,ha cambiato,sta cambiando,va cambiando,A,B1,Memoria e cambiamento,The intransitive verb 'cambiare' (to change) takes 'essere' as its auxiliary. 'È cambiata' agrees with the subject 'la città'.,https://www.lawlessitalian.com/grammar/
I giovani sono diversi da prima.,I giovani ___ diversi da prima.,Young people are different from before.,,,sono,hanno,stanno,vanno,A,B1,Memoria e cambiamento,This sentence describes a current state. The present tense of 'essere' ('sono') is required.,https://www.lawlessitalian.com/grammar/
La tecnologia evolve rapidamente.,La tecnologia ___ rapidamente.,Technology evolves rapidly.,,,evolve,cambia,migliora,peggiora,A,B1,Memoria e cambiamento,"'Evolve' is from the verb 'evolvere' (to evolve), fitting the context of technology's development.",https://www.lawlessitalian.com/grammar/
Le abitudini cambiano con il tempo.,Le abitudini ___ con il tempo.,Habits change with time.,,,cambiano,rimangono,migliorano,peggiorano,A,B1,Memoria e cambiamento,"'Cambiano' is the third-person plural present tense of 'cambiare' (to change), agreeing with 'le abitudini'.",https://www.lawlessitalian.com/grammar/
Provo simpatia per lui.,Provo ___ per lui.,I feel sympathy for him.,,,simpatia,antipatia,amore,odio,A,B1,Sentimenti (vocabolario),'Provare simpatia per qualcuno' is the idiomatic expression for 'to feel sympathy for someone'.,https://www.lawlessitalian.com/grammar/
Sono orgoglioso del risultato.,Sono ___ del risultato.,I'm proud of the result.,,,orgoglioso,felice,contento,soddisfatto,A,B1,Sentimenti (vocabolario),'Orgoglioso' is the Italian adjective for 'proud'.,https://www.lawlessitalian.com/grammar/
Mi sento malinconico oggi.,Mi sento ___ oggi.,I feel melancholy today.,,,malinconico,felice,arrabbiato,nervoso,A,B1,Sentimenti (vocabolario),'Malinconico' is the adjective for 'melancholy' or sad.,https://www.lawlessitalian.com/grammar/
È ansioso per l'esame.,È ___ per l'esame.,He's anxious about the exam.,,,ansioso,nervoso,preoccupato,spaventato,A,B1,Sentimenti (vocabolario),'Ansioso' is the direct translation of 'anxious'.,https://www.lawlessitalian.com/grammar/
Provo pena per la sua situazione.,Provo ___ per la sua situazione.,I feel pity for his situation.,,,pena,gioia,rabbia,paura,A,B1,Sentimenti (vocabolario),'Provare pena' is an expression that means 'to feel pity' or 'to feel sorry' for someone.,https://www.lawlessitalian.com/grammar/
Sono pentito di quello che ho fatto.,Sono ___ di quello che ho fatto.,I'm ashamed of what I did.,,,pentito,orgoglioso,contento,felice,A,B1,Sentimenti (vocabolario),'Pentito' means 'repentant' or 'sorry' for something one has done.,https://www.lawlessitalian.com/grammar/
Mi fa pena vederlo così.,Mi fa ___ vederlo così.,It makes me sad to see him like this.,,,pena,rabbia,paura,gioia,A,B1,Sentimenti (vocabolario),The expression 'fare pena a qualcuno' means that something makes someone feel sad or sorry.,https://www.lawlessitalian.com/grammar/
Ho preso una decisione importante.,Ho ___ una decisione importante.,I made an important decision.,,,preso,fatto,dato,avuto,A,B1,Decisioni,The idiomatic expression for 'to make a decision' in Italian is 'prendere una decisione'.,https://www.lawlessitalian.com/grammar/
Devo scegliere tra due opzioni.,Devo ___ tra due opzioni.,I have to choose between two options.,,,scegliere,decidere,prendere,fare,A,B1,Decisioni,"'Scegliere' is the verb 'to choose', which fits the context of having two options.",https://www.lawlessitalian.com/grammar/
È difficile decidere cosa fare.,È difficile ___ cosa fare.,It's difficult to decide what to do.,,,decidere,scegliere,pensare,sapere,A,B1,Decisioni,"'Decidere' is the verb 'to decide', which is the most logical verb for the sentence.",https://www.lawlessitalian.com/grammar/
Ho deciso di cambiare lavoro.,Ho ___ di cambiare lavoro.,I decided to change jobs.,,,deciso,scelto,pensato,voluto,A,B1,Decisioni,'Deciso' is the past participle of 'decidere' (to decide). The structure is 'ho deciso di' + infinitive.,https://www.lawlessitalian.com/grammar/
Non so cosa scegliere.,Non so cosa ___.,I don't know what to choose.,,,scegliere,decidere,fare,prendere,A,B1,Decisioni,"After 'non so cosa' (I don't know what), the infinitive is used. 'Scegliere' (to choose) is the most appropriate verb.",https://www.lawlessitalian.com/grammar/
Rifletti attentamente prima di decidere.,___ attentamente prima di decidere.,Think carefully before deciding.,,,Rifletti,Pensa,Considera,Valuta,A,B1,Decisioni,"'Rifletti' is the imperative 'tu' form of 'riflettere' (to reflect, to think carefully).",https://www.lawlessitalian.com/grammar/
È una scelta difficile.,È una ___ difficile.,It's a difficult choice.,,,scelta,decisione,opzione,possibilità,A,B1,Decisioni,'Scelta' is the noun for 'choice'.,https://www.lawlessitalian.com/grammar/
Il fiume è molto inquinato.,Il ___ è molto inquinato.,The river is very polluted.,,,fiume,mare,lago,oceano,A,B1,Ambiente (vocabolario e pratiche),'Fiume' is the Italian word for 'river'.,https://www.lawlessitalian.com/grammar/
Dobbiamo proteggere l'ambiente.,Dobbiamo ___ l'ambiente.,We must protect the environment.,,,proteggere,salvare,aiutare,difendere,A,B1,Ambiente (vocabolario e pratiche),'Proteggere' is the direct translation of 'to protect'.,https://www.lawlessitalian.com/grammar/
I boschi stanno scomparendo.,I ___ stanno scomparendo.,The forests are disappearing.,,,boschi,alberi,fiori,giardini,A,B1,Ambiente (vocabolario e pratiche),"'Boschi' is the plural of 'bosco', which means 'woods' or 'forest'.",https://www.lawlessitalian.com/grammar/
C'è troppa smog in città.,C'è troppa ___ in città.,There's too much smog in the city.,,,smog,aria,nebbia,polvere,A,B1,Ambiente (vocabolario e pratiche),'Smog' is an English loanword used in Italian to refer to air pollution.,https://www.lawlessitalian.com/grammar/
Gli animali sono in pericolo.,Gli ___ sono in pericolo.,The animals are in danger.,,,animali,uccelli,pesci,insetti,A,B1,Ambiente (vocabolario e pratiche),'Animali' is the Italian word for 'animals'.,https://www.lawlessitalian.com/grammar/
Il riscaldamento globale è un problema serio.,Il ___ globale è un problema serio.,Global warming is a serious problem.,,,riscaldamento,raffreddamento,cambiamento,movimento,A,B1,Ambiente (vocabolario e pratiche),'Riscaldamento globale' is the standard Italian term for 'global warming'.,https://www.lawlessitalian.com/grammar/
Uso sempre i mezzi pubblici.,Uso sempre i ___ pubblici.,I always use public transport.,,,mezzi,trasporti,autobus,treni,A,B1,Ambiente (vocabolario e pratiche),'Mezzi pubblici' is a common way to say 'public transport'.,https://www.lawlessitalian.com/grammar/
Ho imparato a suonare il pianoforte.,Ho imparato a ___ il pianoforte.,I learned to play the piano.,,,suonare,cantare,ballare,ascoltare,A,B1,Musica (vocabolario),'Suonare' is the verb used for playing a musical instrument.,https://www.lawlessitalian.com/grammar/
La musica classica mi rilassa.,La ___ classica mi rilassa.,Classical music relaxes me.,,,musica,canzone,melodia,sinfonia,A,B1,Musica (vocabolario),'Musica classica' is the direct translation of 'classical music'.,https://www.lawlessitalian.com/grammar/
Vado spesso ai concerti.,Vado spesso ai ___.,I often go to concerts.,,,concerti,teatri,cinema,spettacoli,A,B1,Musica (vocabolario),"'Concerti' is the plural of 'concerto', meaning 'concert'.",https://www.lawlessitalian.com/grammar/
Il cantante canta molto bene.,Il ___ canta molto bene.,The singer sings very well.,,,cantante,musicista,pianista,chitarrista,A,B1,Musica (vocabolario),'Cantante' is the Italian word for 'singer'.,https://www.lawlessitalian.com/grammar/
Ascolto ogni tipo di musica.,Ascolto ___ tipo di musica.,I listen to every type of music.,,,ogni,tutto,qualsiasi,qualunque,A,B1,Musica (vocabolario),'Ogni' means 'every' or 'each' and is used with a singular noun like 'tipo'.,https://www.lawlessitalian.com/grammar/
Mi piace cantare sotto la doccia.,Mi piace ___ sotto la doccia.,I like singing in the shower.,,,cantare,suonare,ballare,ascoltare,A,B1,Musica (vocabolario),'Cantare' is the verb 'to sing'.,https://www.lawlessitalian.com/grammar/
Il volume è troppo alta.,Il ___ è troppo alta.,The volume is too high.,,,volume,musica,voce,audio,A,B1,Musica (vocabolario),'Volume' is the Italian word for 'volume' in the context of sound level.,https://www.lawlessitalian.com/grammar/
