"complete_sentence","question_text","english_translation","hint","alternate_correct_responses","option_a","option_b","option_c","option_d","correct_option","cefr_level","topic","explanation","resource"
"Signor Bianchi, venga nel mio ufficio, per favore.","Signor Bianchi, ___ nel mio ufficio, per favore.","Mr. Bianchi, come to my office, please.","","","venga","vieni","viene","venire","A","A2","Imperativo Formale","The formal imperative (Lei form) uses the congiuntivo presente. 'Venga' is the formal command form of 'venire', used when addressing someone formally.","https://www.lawlessitalian.com/grammar/verbs/imperative/"
"Signora, mi dia il suo passaporto, per cortesia.","Signora, mi ___ il suo passaporto, per cortesia.","Madam, give me your passport, please.","","","dia","dai","dà","dare","A","A2","Imperativo Formale","The formal imperative of 'dare' is 'dia'. In formal commands with object pronouns, the pronoun precedes the verb: 'mi dia' (give me).","https://www.lawlessitalian.com/grammar/verbs/imperative/"
"Da bambina passavo tutte le estati dai nonni in campagna.","Da bambina ___ tutte le estati dai nonni in campagna.","As a child I used to spend all summers at my grandparents' in the countryside.","feminine speaker","","passavo","ho passato","passo","passerò","A","A2","Ricordi (narrazione semplice)","The imperfetto is used for habitual or repeated actions in the past. 'Tutte le estati' (all summers) indicates a recurring action during childhood.","https://www.lawlessitalian.com/grammar/verbs/imperfetto/"
"Quand'ero giovane, facevo sport tutti i giorni.","Quand'ero giovane, ___ sport tutti i giorni.","When I was young, I used to do sports every day.","","","facevo","ho fatto","faccio","farò","A","A2","Ricordi (narrazione semplice)","The imperfetto expresses habitual actions in the past. 'Tutti i giorni' (every day) signals a repeated action, requiring imperfetto not passato prossimo.","https://www.lawlessitalian.com/grammar/verbs/imperfetto/"
"Sono stanca, quindi vado a dormire presto stasera.","Sono stanca, ___ vado a dormire presto stasera.","I'm tired, so I'm going to sleep early tonight.","","","quindi","perché","quando","se","A","A2","Congiunzioni e connettivi (base)","'Quindi' (therefore/so) is a conjunction that expresses consequence or result. It connects a cause (being tired) with its effect (going to sleep early).","https://www.lawlessitalian.com/grammar/conjunctions/"
"I libri della biblioteca sono sempre molto interessanti.","I libri ___ biblioteca sono sempre molto interessanti.","The library's books are always very interesting.","","","della","di la","la","alla","A","A2","Preposizioni articolate","Prepositions must contract with articles in Italian. 'Di + la' becomes 'della' (of the). The form 'di la' is never correct in standard Italian.","https://www.lawlessitalian.com/grammar/prepositions/articulated/"
"Metto sempre le chiavi sul tavolo quando torno a casa.","Metto sempre le chiavi ___ tavolo quando torno a casa.","I always put my keys on the table when I get home.","","","sul","su il","nel","al","A","A2","Preposizioni articolate","The preposition 'su' (on) contracts with the article 'il' to form 'sul'. The contraction is mandatory in Italian; 'su il' is incorrect.","https://www.lawlessitalian.com/grammar/prepositions/articulated/"
"Gli studenti vanno alla biblioteca dell'università per studiare.","Gli studenti vanno alla biblioteca ___ per studiare.","The students go to the university library to study.","","","dell'università","di l'università","della università","de l'università","A","A2","Scuola/Università (base)","Preposizioni articolate are mandatory contractions. Di + l' (before vowel) becomes dell'. Never write 'di l'' or 'de l'' separately - the contraction dell'università is required.","https://www.lawlessitalian.com/grammar/prepositions/articulated-prepositions/"
"Dobbiamo finire questo lavoro entro venerdì.","___ finire questo lavoro entro venerdì.","We must finish this work by Friday.","","","Dobbiamo","Possiamo","Vogliamo","Sappiamo","A","A2","Verbi modali + infinito","Dovere (must/have to) expresses obligation or necessity. Potere means 'can/may', volere means 'want to', sapere means 'know how to'. The deadline 'entro venerdì' indicates obligation, requiring dovere.","https://www.lawlessitalian.com/grammar/verbs/modal-verbs/"
"Cosa pensi di fare questo weekend?","Cosa pensi di ___ questo weekend?","What are you thinking of doing this weekend?","","","fare","fai","facendo","fatto","A","A2","Programmi (piani futuri, inviti)","After the preposition 'di', use the infinitive form of the verb. Pensare di + infinitive means 'to think of/plan to do something'. The infinitive fare is required, not the conjugated form.","https://www.lawlessitalian.com/grammar/verbs/infinitive/"
"Il gatto dorme sul divano da ore.","Il gatto dorme ___ divano da ore.","The cat has been sleeping on the couch for hours.","","","sul","su il","su lo","sopra il","A","A2","Preposizioni articolate","Preposizioni articolate are mandatory. Su + il contracts to sul. Never write 'su il' separately - the contraction is required in Italian. Sopra il would mean 'above the' rather than 'on the'.","https://www.lawlessitalian.com/grammar/prepositions/articulated-prepositions/"
"A Maria è piaciuto molto il film che abbiamo visto ieri.","A Maria ___ molto il film che abbiamo visto ieri.","Maria really liked the film we saw yesterday.","","","è piaciuto","ha piaciuto","sono piaciuti","è piaciuta","A","A2","Piacere (con pronomi; passato)","Piacere in passato prossimo uses essere as auxiliary. The past participle agrees with the subject (what is liked). Il film is masculine singular, so è piaciuto. The person who likes is the indirect object (a Maria).","https://www.lawlessitalian.com/grammar/verbs/piacere/"
"Scusi, possiamo vedere il menu per favore?","Scusi, possiamo ___ il menu per favore?","Excuse me, can we see the menu please?","","","vedere","guardare","leggere","prendere","A","A2","Ristorante (menu/prenotare/conti)","Modal verbs (potere, dovere, volere) are followed by the infinitive. Vedere il menu means 'to see/look at the menu'. While guardare also means 'to look at', vedere is more commonly used in this restaurant context.","https://www.lawlessitalian.com/vocabulary/restaurants/"
"Mi presti la tua penna per favore? Devo scrivere un appunto.","Mi ___ la tua penna per favore? Devo scrivere un appunto.","Will you lend me your pen, please? I need to write a note.","","","presti","prendi in prestito","restituisci","compri","A","A2","Prestare e chiedere in prestito","Use 'prestare' (to lend) when asking someone to give you something temporarily. 'Prendere in prestito' means to borrow (to take). Here, the subject 'tu' (implicit in 'presti') is the one giving the pen.","https://www.lawlessitalian.com/vocabulary/borrow-lend/"
"Ieri Maria non è andata a scuola perché stava male.","Ieri Maria non è ___ a scuola perché stava male.","Yesterday Maria didn't go to school because she was sick.","","","andata","andato","andati","andate","A","A2","Passato prossimo (reg/irr; essere/avere; accordo)","The verb 'andare' involves motion and requires the auxiliary 'essere'. When using 'essere', the past participle must agree in gender and number with the subject (Maria = feminine singular).","https://www.lawlessitalian.com/grammar/passato-prossimo-essere/"
"L'affitto di questo appartamento costa milleduecento euro al mese.","L'affitto di questo appartamento costa ___ euro al mese.","The rent for this apartment costs one thousand two hundred euros per month.","1200","","milleduecento","mille duecento","mille e duecento","un mille duecento","A","A2","Numeri oltre 100","In Italian, large numbers are written as a single word without spaces or 'and' (e). 1200 is 'milleduecento'.","https://www.lawlessitalian.com/vocabulary/numbers-101-plus/"
"Purtroppo non posso venire alla festa perché devo lavorare.","Purtroppo non ___ venire alla festa perché devo lavorare.","Unfortunately I cannot come to the party because I have to work.","","","posso","voglio","devo","so","A","A2","Verbi modali + infinito","The context implies an inability to attend due to an obligation. 'Posso' (power/ability) is the correct modal verb here. 'Voglio' (want) contradicts 'purtroppo' (unfortunately).","https://www.lawlessitalian.com/grammar/modal-verbs/"
"Il mio ufficio è al terzo piano, ma l'ascensore è rotto.","Il mio ufficio è al ___ piano, ma l'ascensore è rotto.","My office is on the third floor, but the elevator is broken.","","","terzo","tre","terza","trentesimo","A","A2","Numeri ordinali","Ordinal numbers function as adjectives and must agree with the noun they modify. 'Piano' (floor) is masculine singular, so 'terzo' (3rd) is the correct form.","https://www.lawlessitalian.com/grammar/ordinal-numbers/"
"Giulia ha i capelli biondi e gli occhi verdi.","Giulia ha i capelli ___ e gli occhi verdi.","Giulia has blonde hair and green eyes.","","","biondi","bionda","biondo","bionde","A","A2","Descrizioni fisiche e del carattere","The adjective must agree with the noun it modifies, which is 'capelli' (masculine plural), not 'Giulia'. Therefore, the correct form is 'biondi'.","https://www.lawlessitalian.com/vocabulary/hair/"
"Mio fratello vive in Francia da due anni.","Mio fratello vive ___ Francia da due anni.","My brother has lived in France for two years.","","","in","a","da","su","A","A2","Preposizioni Semplici","Use the preposition 'in' with countries (in Francia, in Italia). Use 'a' with cities (a Parigi, a Roma).","https://www.lawlessitalian.com/grammar/prepositions-in-vs-a/"
"Ieri sera le studentesse sono andate a teatro.","Ieri sera le studentesse sono ___ a teatro.","Last night the students went to the theater.","feminine plural","","andate","andati","andata","andato","A","A2","Passato prossimo (reg/irr; essere/avere; accordo)","With the auxiliary 'essere', the past participle must agree with the subject. 'Le studentesse' is feminine plural, so 'andate' is the correct form.","https://www.lawlessitalian.com/grammar/passato-prossimo-essere/"
"Hai fatto tu questa torta? È buonissima!","Hai ___ tu questa torta? È buonissima!","Did you make this cake? It's delicious!","","","fatto","facendo","faccio","fata","A","A2","Passato prossimo (reg/irr; essere/avere; accordo)","The past participle of the irregular verb 'fare' (to do/make) is 'fatto'. It is conjugated with 'avere'.","https://www.lawlessitalian.com/grammar/past-tense-participio-passato/"
"Non posso uscire adesso, sto facendo la doccia.","Non posso uscire adesso, sto ___ la doccia.","I can't go out right now, I am taking a shower.","","","facendo","fatto","fare","faccio","A","A2","Stare + Gerundio","To express an action happening right now (Present Progressive), use 'stare' + gerund. The gerund of 'fare' is irregular: 'facendo'.","https://www.lawlessitalian.com/grammar/stare-gerund/"
"Il treno è in ritardo, non è ancora arrivato.","Il treno è in ritardo, non è ___ arrivato.","The train is delayed, it has not arrived yet.","not yet","","ancora","mai","più","già","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The phrase 'non... ancora' means 'not yet'. It is used here to describe an event (the train's arrival) that hasn't happened by the expected time.","https://www.lawlessitalian.com/grammar/negative-adverbs/"
"Vai spesso in piscina? Sì, ci vado ogni sabato.","Vai spesso in piscina? Sì, ___ vado ogni sabato.","Do you go to the pool often? Yes, I go there every Saturday.","place substitute","","ci","ne","li","lo","A","A2","Particella ci (base)","The particle 'ci' replaces a location previously mentioned (in piscina) introduced by prepositions like 'a', 'in', or 'su'. It means 'there'.","https://www.lawlessitalian.com/grammar/ci-adverb/"
"Gennaio è il primo mese dell'anno.","Gennaio è il ___ mese dell'anno.","January is the first month of the year.","","","uno","prima","primo","unicesimo","C","A2","Numeri ordinali","Ordinal numbers indicate rank or order. 'Primo' corresponds to 1st. It must agree in gender and number with the masculine singular noun 'mese'.","https://www.lawlessitalian.com/vocabulary/ordinal-numbers/"
"La donna che parla con Mario è mia zia.","La donna ___ parla con Mario è mia zia.","The woman who is speaking with Mario is my aunt.","","","chi","cui","che","quale","C","A2","Pronomi Relativi","Use 'che' as a relative pronoun when it functions as the subject or direct object of the relative clause. Here, it is the subject of 'parla'.","https://www.lawlessitalian.com/grammar/relative-pronouns-che-cui/"
"Questa è la città in cui sono nato.","Questa è la città in ___ sono nato.","This is the city in which I was born.","","","che","chi","cui","quale","C","A2","Pronomi Relativi","When a relative pronoun follows a preposition (like 'in'), you must use 'cui' (meaning which/whom). 'Che' cannot be used after a preposition.","https://www.lawlessitalian.com/grammar/relative-pronouns-che-cui/"
"Oggi fa molto freddo, devi coprirti bene.","Oggi ___ molto freddo, devi coprirti bene.","Today it is very cold, you must cover up well.","","","è","ha","fa","sta","C","A2","Tempo (weather) – esteso","Italian uses the verb 'fare' (to do/make) for most weather expressions involving an adjective or noun, such as 'fare freddo' (to be cold) or 'fare caldo' (to be hot).","https://www.lawlessitalian.com/vocabulary/weather/"
"La tua macchina è più veloce della mia.","La tua macchina è più veloce ___ mia.","Your car is faster than mine.","","","che","della","dalla","di","B","A2","Comparativi e superlativi (base)","When comparing two nouns/pronouns, use 'di'. Combined with the definite article 'la' (for 'la mia macchina'), 'di' + 'la' becomes 'della'.","https://www.lawlessitalian.com/grammar/comparatives/"
"Hai comprato le mele? Sì, le ho comprate stamattina.","Hai comprato le mele? Sì, ___ ho comprate stamattina.","Did you buy the apples? Yes, I bought them this morning.","feminine plural","","li","la","le","lo","C","A2","Pronomi diretti","The object is 'le mele' (feminine plural), so the correct direct object pronoun is 'le'. In the Passato Prossimo, the past participle also agrees ('comprate').","https://www.lawlessitalian.com/grammar/direct-object-pronouns/"
"Signora, prenda questa medicina due volte al giorno.","Signora, ___ questa medicina due volte al giorno.","Madam, take this medicine twice a day.","Formal imperative of 'prendere'","","prenda","prendi","prende","prendete","A","A2","Imperativo Formale","In the formal imperative (Lei form), verbs ending in -ere use the -a ending (congiuntivo presente). 'Prendi' is informal (tu), 'prende' is indicative.","https://www.lawlessitalian.com/grammar/formal-imperative/"
"Ho prestato la mia penna agli studenti.","Ho prestato la mia penna ___ studenti.","I lent my pen to the students.","a + gli","","agli","ai","alli","dagli","A","A2","Preposizioni articolate","The noun 'studenti' begins with s + consonant, so the plural definite article is 'gli'. The preposition 'a' + 'gli' combines to form 'agli'.","https://www.lawlessitalian.com/grammar/prepositional-articles/"
"Queste sono le chiavi della macchina di Paolo.","Queste sono le chiavi ___ macchina di Paolo.","These are the keys to Paolo's car.","di + la","","della","dalla","alla","sulla","A","A2","Preposizioni articolate","To express possession/relationship, we use 'di'. 'Macchina' is feminine singular (la). 'Di' + 'la' becomes 'della'.","https://www.lawlessitalian.com/grammar/prepositional-articles/"
"Mentre guardavo la televisione, Marco ha telefonato.","Mentre ___ la televisione, Marco ha telefonato.","While I was watching television, Marco called.","","","guardavo","ho guardato","guardo","guardai","A","A2","Imperfetto vs. Passato Prossimo","The 'imperfetto' (guardavo) is used for the ongoing background action ('while I was watching'), whereas the 'passato prossimo' (ha telefonato) is used for the interrupting event.","https://www.lawlessitalian.com/grammar/imperfetto-vs-passato-prossimo/"
"In Italia si mangia molta pasta.","In Italia ___ mangia molta pasta.","In Italy people eat a lot of pasta.","Impersonal pronoun","","si","ci","vi","ti","A","A2","Si Impersonale","The 'si impersonale' is formed with 'si' + the third person verb to express general statements (one eats / people eat).","https://www.lawlessitalian.com/grammar/si-impersonale/"
"Luigi non viene al lavoro perché ha la febbre alta.","Luigi non viene al lavoro perché ha la ___ alta.","Luigi isn't coming to work because he has a high fever.","","","febbre","tosse","testa","gola","A","A2","Salute (base)","'Febbre' (fever) is the only noun here that naturally collocates with the adjective 'alta' (high) in the context of illness. 'Tosse' would usually be 'forte' (strong/bad).","https://www.lawlessitalian.com/vocabulary/body/"
"Quanto costa questa camicia?","Quanto ___ questa camicia?","How much does this shirt cost?","","","costa","costi","costano","costate","A","A2","Shopping","The verb 'costare' agrees with the subject 'questa camicia' (singular). Third person singular present is 'costa'.","https://www.lawlessitalian.com/grammar/verbs/present-tense/"
"Vado al supermercato con la mia amica.","Vado ___ supermercato con la mia amica.","I'm going to the supermarket with my friend.","","","al","a","nel","del","A","A2","Preposizioni Semplici","The preposition 'a' combines with the article 'il' to form the articulated preposition 'al' when indicating destination or direction.","https://www.lawlessitalian.com/grammar/prepositions/articulated-prepositions/"
"Mio fratello lavora in un ufficio dal lunedì al venerdì.","Mio fratello lavora ___ un ufficio dal lunedì al venerdì.","My brother works in an office from Monday to Friday.","","","in","a","su","per","A","A2","Lavoro/ufficio (base)","The preposition 'in' is used with enclosed spaces and workplaces. 'In un ufficio' means 'in an office'.","https://www.lawlessitalian.com/grammar/prepositions/in/"
"Vorrei prenotare un tavolo per quattro persone.","Vorrei ___ un tavolo per quattro persone.","I would like to book a table for four people.","","","prenotare","prenoto","prenotato","prenotando","A","A2","Ristorante (menu/prenotare/conti)","After modal verbs like 'vorrei' (I would like), the main verb appears in the infinitive form. 'Prenotare' is the infinitive of 'to book'.","https://www.lawlessitalian.com/grammar/verbs/infinitive/"
"Noi siamo studenti all'università di Milano.","Noi ___ studenti all'università di Milano.","We are students at the University of Milan.","","","siamo","sono","sei","è","A","A2","Verbo Essere e Presente Indicativo","The verb 'essere' (to be) conjugated for 'noi' (we) in the present tense is 'siamo'.","https://www.lawlessitalian.com/grammar/verbs/essere/"
"D'estate fa molto caldo e il sole splende ogni giorno.","D'estate fa molto ___ e il sole splende ogni giorno.","In summer it's very hot and the sun shines every day.","","","caldo","freddo","fresco","bel tempo","A","A2","Tempo (weather) – esteso","The expression 'fare caldo' means 'to be hot' when talking about weather. 'Fa molto caldo' means 'it's very hot'.","https://www.lawlessitalian.com/vocabulary/weather/"
"Quando ero giovane leggevo molti libri di avventura.","Quando ero giovane ___ molti libri di avventura.","When I was young I used to read many adventure books.","","","leggevo","ho letto","leggo","leggerò","A","A2","Imperfetto (introduzione)","The imperfetto is used for habitual or repeated actions in the past. 'Quando ero giovane' (when I was young) sets a past time frame for a habitual action, requiring imperfetto leggevo (I used to read).","https://www.lawlessitalian.com/grammar/verbs/imperfetto/"
"Da bambina avevo paura del buio e dormivo con la luce accesa.","Da bambina ___ paura del buio e dormivo con la luce accesa.","As a child I was afraid of the dark and slept with the light on.","feminine speaker","","avevo","ho avuto","ho","avrò","A","A2","Ricordi (narrazione semplice)","For describing states and conditions in the past (childhood memories), use imperfetto. Avevo (I was/had) describes an ongoing state. The parallel verb dormivo confirms the use of imperfetto throughout.","https://www.lawlessitalian.com/grammar/verbs/imperfetto/"
"Sabato prossimo andiamo a teatro con gli amici.","Sabato prossimo ___ a teatro con gli amici.","Next Saturday we're going to the theater with friends.","","","andiamo","siamo andati","andavamo","andremo","A","A2","Programmi (piani futuri, inviti)","In Italian, the presente indicativo is commonly used for planned future events, especially with time expressions like 'sabato prossimo'. While andremo (futuro semplice) is also correct, andiamo is more natural for near future plans.","https://www.lawlessitalian.com/grammar/verbs/present-tense/"
"Studio italiano da tre anni e mi piace molto.","Studio italiano ___ tre anni e mi piace molto.","I've been studying Italian for three years and I like it a lot.","","","da","per","di","tra","A","A2","Preposizioni Semplici","Da is used with time expressions to indicate duration of an ongoing action ('for' in English). Per indicates duration of a completed action. Since the studying continues (presente), use da tre anni.","https://www.lawlessitalian.com/grammar/prepositions/"
"Hai comprato i biglietti? Sì, ce li ho comprati ieri.","Hai comprato i biglietti? Sì, ___ ho comprati ieri.","Did you buy the tickets? Yes, I bought them for us yesterday.","","","ce li","li ce","ci li","ce le","A","A2","Pronomi Combinati","Combined pronouns: indirect pronoun ci (to us) becomes ce before direct pronouns. Li (masculine plural for i biglietti) is the direct object. Order: ce li (for us + them). Past participle comprati agrees with masculine plural li.","https://www.lawlessitalian.com/grammar/pronouns/combined-pronouns/"
"La sera dopo cena guardo un po' la televisione prima di andare a letto.","La sera dopo cena ___ un po' la televisione prima di andare a letto.","In the evening after dinner I watch TV a bit before going to bed.","","","guardo","guardavo","ho guardato","guarderò","A","A2","Routine quotidiana dettagliata","For habitual daily routines, use presente indicativo. La sera (in the evening) without a past time marker indicates a regular habit, not a specific past event, requiring the present tense guardo.","https://www.lawlessitalian.com/grammar/verbs/present-tense/"
"Domani è il primo maggio e le scuole sono chiuse.","Domani è il ___ maggio e le scuole sono chiuse.","Tomorrow is the first of May and schools are closed.","","","primo","uno","prima","un","A","A2","Numeri ordinali","When expressing the date in Italian, cardinal numbers (due, tre, quattro) are used for all days except the first day of the month, which always uses the ordinal number 'primo'.","https://www.lawlessitalian.com/vocabulary/dates/"
"Attenzione, il treno per Roma è in arrivo al binario quattro.","Attenzione, il treno per Roma è in arrivo al ___ quattro.","Attention, the train for Rome is arriving at platform four.","","","binario","biglietto","posto","viaggio","A","A2","Viaggi (trasporti, biglietti)","In the context of train travel, 'binario' means 'platform' (where the train arrives/departs). 'Biglietto' is ticket, 'posto' is seat.","https://www.lawlessitalian.com/vocabulary/train-travel/"
"Hai già scritto l'email a Marco?","Hai già ___ l'email a Marco?","Have you already written the email to Marco?","","","scritto","scriveto","scrivuto","scrive","A","A2","Participio passato (comuni; irregolari frequenti)","The verb 'scrivere' (to write) has an irregular past participle: 'scritto'. Forms like 'scrivuto' or 'scriveto' are incorrect.","https://www.lawlessitalian.com/grammar/irregular-past-participles/"
"Per la macedonia ho comprato delle mele e delle banane.","Per la macedonia ho comprato ___ mele e delle banane.","For the fruit salad I bought some apples and some bananas.","","","delle","le","della","dei","A","A2","Articoli partitivi","The partitive article expresses 'some'. 'Mele' is a feminine plural noun starting with a consonant, so it requires 'delle' (di + le).","https://www.lawlessitalian.com/grammar/partitive-articles/"
"Vuoi del formaggio sulla pasta?","Vuoi ___ formaggio sulla pasta?","Do you want some cheese on the pasta?","","","del","il","dello","dei","A","A2","Articoli partitivi","To say 'some cheese', use the partitive article. 'Formaggio' is masculine singular and starts with a consonant, so the correct form is 'del' (di + il). 'Dello' is for s+consonant or z.","https://www.lawlessitalian.com/grammar/partitive-articles/"
"Abbiamo visitato alcuni musei interessanti a Firenze.","Abbiamo visitato ___ musei interessanti a Firenze.","We visited some interesting museums in Florence.","","","alcuni","qualche","ogni","un","A","A2","Aggettivi e Pronomi Indefiniti","The noun 'musei' is plural. 'Alcuni' is used with plural nouns to mean 'some/a few'. 'Qualche' and 'ogni' strictly require a singular noun even when the meaning is plural.","https://www.lawlessitalian.com/grammar/indefinite-adjectives/"
"C'è molta nebbia stamattina, non si vede niente.","C'è molta ___ stamattina, non si vede niente.","There is a lot of fog this morning, you can't see anything.","","","nebbia","sole","caldo","temporale","A","A2","Tempo (weather) – esteso","The context 'non si vede niente' (you can't see anything) indicates low visibility, which is caused by 'nebbia' (fog). 'Sole' (sun) creates visibility, and 'molta' agrees with the feminine noun 'nebbia'.","https://www.lawlessitalian.com/vocabulary/weather/"
"Di solito mi lavo i denti subito dopo pranzo.","Di solito mi ___ i denti subito dopo pranzo.","Usually I brush my teeth immediately after lunch.","","","lavo","pulisco","faccio","metto","A","A2","Routine quotidiana dettagliata","The correct reflexive idiomatic expression for brushing one's teeth is 'lavarsi i denti'. 'Pulisco' implies cleaning an object or house, not personal hygiene in this specific phrase.","https://www.lawlessitalian.com/grammar/reflexive-verbs/"
"Vuoi dello zucchero nel tuo caffè?","Vuoi ___ zucchero nel tuo caffè?","Do you want some sugar in your coffee?","","","dello","del","della","degli","A","A2","Articoli partitivi","The partitive article means 'some'. Because 'zucchero' is masculine singular and starts with 'z', use 'dello' (like the definite article 'lo').","https://www.lawlessitalian.com/grammar/partitive-articles/"
"Mangerei volentieri una pizza stasera, ho molta fame.","___ volentieri una pizza stasera, ho molta fame.","I would gladly eat a pizza tonight, I am very hungry.","","","Mangerei","Mangio","Mangerò","Mangiato","A","A2","Condizionale Presente","The conditional mood ('mangerei' - I would eat) is used to express a desire or wish, especially when combined with 'volentieri' (gladly/willingly).","https://www.lawlessitalian.com/grammar/present-conditional/"
"Ho comprato alcuni regali per i miei cugini.","Ho comprato ___ regali per i miei cugini.","I bought some gifts for my cousins.","","","alcuni","qualche","ogni","nessuno","A","A2","Aggettivi e Pronomi Indefiniti","'Regali' is plural. 'Alcuni' is used with plural nouns to mean 'some'. 'Qualche', 'ogni', and 'nessuno' are strictly used with singular nouns.","https://www.lawlessitalian.com/grammar/indefinite-adjectives/"
"Il primo maggio è un giorno festivo in Italia.","Il ___ maggio è un giorno festivo in Italia.","May 1st is a holiday in Italy.","ordinal number","","primo","uno","prima","primi","A","A2","Numeri ordinali","In Italian dates, ordinal numbers are used ONLY for the first day of the month ('il primo'). All other days use cardinal numbers (il due, il tre).","https://www.lawlessitalian.com/vocabulary/dates/"
"Per arrivare all'aeroporto ci vogliono quaranta minuti.","Per arrivare all'aeroporto ci ___ quaranta minuti.","It takes forty minutes to get to the airport.","","","vuole","vogliono","mette","mettono","B","A2","Volerci vs. Metterci","Use 'volerci' to express the time required objectively (impersonal). Since the subject is 'quaranta minuti' (plural), the verb must be plural: 'ci vogliono'.","https://www.lawlessitalian.com/grammar/volerci-metterci/"
"Mario ci mette un'ora per finire i compiti.","Mario ci ___ un'ora per finire i compiti.","Mario takes an hour to finish the homework.","","","mette","vuole","mettono","vogliono","A","A2","Volerci vs. Metterci","Use 'metterci' when a specific person (agent) spends time doing something. Mario (lui) is the subject, so the correct conjugation is 'ci mette'.","https://www.lawlessitalian.com/grammar/volerci-metterci/"
"Vorrei venire alla festa, ma devo studiare.","Vorrei venire alla festa, ___ devo studiare.","I would like to come to the party, but I have to study.","","","ma","quindi","perché","siccome","A","A2","Congiunzioni e connettivi (base)","The conjunction 'ma' (but) is used to introduce a contrast or opposition to the previous statement.","https://www.lawlessitalian.com/grammar/conjunctions/"
"Ho perso l'autobus, quindi devo andare a piedi.","Ho perso l'autobus, ___ devo andare a piedi.","I missed the bus, therefore I have to walk.","","","perché","se","ma","quindi","D","A2","Congiunzioni e connettivi (base)","The conjunction 'quindi' (therefore/so) indicates a consequence or result of the action described in the first clause.","https://www.lawlessitalian.com/grammar/conjunctions/"
"Non vado mai in quel ristorante, si mangia male.","Non vado ___ in quel ristorante, si mangia male.","I never go to that restaurant, the food is bad.","","","mai","sempre","ancora","più","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The construction 'non... mai' means 'never'. It surrounds the conjugated verb.","https://www.lawlessitalian.com/grammar/negative-adverbs/"
"Il professore scrive gli esercizi sulla lavagna.","Il professore scrive gli esercizi sulla ___.","The professor writes the exercises on the blackboard.","","","sedia","finestra","lavagna","penna","C","A2","Scuola/Università (base)","In a classroom context, 'lavagna' (blackboard/whiteboard) is the object used by the teacher for writing exercises for the class to see.","https://www.lawlessitalian.com/vocabulary/school/"
"Ieri ho comprato un vestito nuovo per la festa.","Ieri ho comprato ___ vestito nuovo per la festa.","Yesterday I bought a new dress for the party.","","","il","un","lo","uno","B","A2","Confronto articoli (def/indef/partitivi)","The indefinite article 'un' is used because we are introducing a new object (a dress) that hasn't been specified before. 'Uno' is incorrect because 'vestito' starts with a consonant followed by a vowel, not s+consonant or z.","https://www.lawlessitalian.com/grammar/indefinite-articles/"
"Mi presti la tua penna? Sì, te la presto volentieri.","Mi presti la tua penna? Sì, ___ presto volentieri.","Will you lend me your pen? Yes, I will gladly lend it to you.","Combined pronoun: to you + it (feminine)","","te la","me la","gliela","ce la","A","A2","Pronomi Combinati","When answering 'Will you lend me (mi)...', the response is 'I lend you (ti)...'. The direct object is 'la penna' (la). 'Ti' + 'la' combines to form 'te la'.","https://www.lawlessitalian.com/grammar/double-object-pronouns/"
"Mario e Luigi sono molto stanchi oggi.","Mario e Luigi ___ molto stanchi oggi.","Mario and Luigi are very tired today.","","","sono","hanno","siete","siamo","A","A2","Verbo Essere e Presente Indicativo","The subject 'Mario e Luigi' is third person plural (loro). The verb 'essere' (to be) is used to describe physical or mental states like being tired (stanchi).","https://www.lawlessitalian.com/grammar/essere-present-tense/"
"Ho comprato il libro che mi hai consigliato.","Ho comprato il libro ___ mi hai consigliato.","I bought the book that you recommended to me.","","","che","chi","cui","dove","A","A2","Pronomi Relativi","'Che' is the most common relative pronoun and functions as the direct object here (the book that you recommended). 'Chi' means 'those who', and 'cui' is used after prepositions.","https://www.lawlessitalian.com/grammar/relative-pronouns-che-cui/"
"Questa è la ragazza con cui esco spesso.","Questa è la ragazza con ___ esco spesso.","This is the girl with whom I go out often.","","","cui","che","chi","quale","A","A2","Pronomi Relativi","When a relative pronoun follows a preposition (in this case, 'con'), we must use 'cui' (whom/which). 'Che' cannot follow a preposition.","https://www.lawlessitalian.com/grammar/relative-pronouns-che-cui/"
"Stamattina Carla è uscita di casa molto presto.","Stamattina Carla ___ uscita di casa molto presto.","This morning Carla went out of the house very early.","","","è","ha","sei","sono","A","A2","Passato prossimo (reg/irr; essere/avere; accordo)","'Uscire' (to go out) is a verb of motion requiring 'essere'. The past participle 'uscita' is feminine singular, agreeing with the subject 'Carla'.","https://www.lawlessitalian.com/grammar/passato-prossimo-essere/"
"La segreteria si trova al terzo piano.","La segreteria si trova al ___ piano.","The reception is located on the third floor.","Ordinal number for 3","","terzo","tre","terza","trentesimo","A","A2","Numeri ordinali","Ordinal numbers function as adjectives. 'Piano' (floor) is masculine singular, so the ordinal number for 3 must be 'terzo'.","https://www.lawlessitalian.com/grammar/ordinal-numbers/"
"Non posso rispondere al telefono, sto facendo la doccia.","Non posso rispondere al telefono, sto ___ la doccia.","I can't answer the phone, I am taking a shower.","Gerund of 'fare'","","facendo","facindo","faciendo","fando","A","A2","Stare + Gerundio","To express an action happening right now (Stare + Gerund), we use the irregular gerund of 'fare', which is 'facendo'.","https://www.lawlessitalian.com/grammar/stare-gerund/"
