complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Ti sono piaciuti i fiori che ti ho regalato?,Ti sono ___ i fiori che ti ho regalato?,Did you like the flowers that I gave you?,,,piaciuto,piaciuta,piaciuti,piaciute,C,A2,Piacere (con pronomi; passato),"In the 'passato prossimo', the verb 'piacere' uses the auxiliary 'essere'. The past participle 'piaciuto' must agree in gender and number with the subject of the sentence, which is 'i fiori' (masculine plural). Therefore, the correct form is 'piaciuti'.",https://www.lawlessitalian.com/grammar/verbs/piacere/
"Non bevo mai il caffè dopo cena, altrimenti non dormo.","Non bevo ___ il caffè dopo cena, altrimenti non dormo.","I never drink coffee after dinner, otherwise I don't sleep.",,,sempre,qualche volta,spesso,mai,D,A2,Avverbi di frequenza/tempo/luogo,"The structure 'non... mai' is a double negative that means 'never' in Italian. 'Non' precedes the verb, and 'mai' typically follows it.",https://www.lawlessitalian.com/grammar/adverbs/adverbs-of-frequency/
"Quando ero piccolo, giocavo sempre in cortile con i miei amici.","Quando ero piccolo, ___ sempre in cortile con i miei amici.","When I was little, I always used to play in the courtyard with my friends.",,,ho giocato,giocavo,gioco,giocherò,B,A2,Ricordi (narrazione semplice),The 'imperfetto' tense ('giocavo') is used to describe habitual or repeated actions in the past. The phrase 'Quando ero piccolo' (When I was little) and the adverb 'sempre' (always) signal the need for this tense.,https://www.lawlessitalian.com/grammar/verbs/imperfect/
"Andate alla festa stasera? Sì, ci andiamo verso le nove.","Andate alla festa stasera? Sì, ___ andiamo verso le nove.","Are you (all) going to the party tonight? Yes, we're going there around nine.",,,ne,lo,ci,la,C,A2,Particella ci (base),"The adverbial particle 'ci' is used here to mean 'there', replacing 'alla festa' to avoid repetition. It is placed before the conjugated verb.",https://www.lawlessitalian.com/grammar/pronouns/adverbial-pronoun-ci/
"La mia materia preferita a scuola era la storia, perché la professoressa era molto brava.","La mia materia preferita a scuola era la storia, perché la ___ era molto brava.","My favorite subject at school was history, because the teacher was very good.",female teacher,,studente,professore,lezione,professoressa,D,A2,Scuola/Università (base),The noun must agree with the feminine article 'la' and the feminine adjective 'brava'. 'Professoressa' is the correct noun for a female teacher.,
"Vorrei del caffè, per favore.","Vorrei ___ caffè, per favore.","I would like some coffee, please.",,,del,il,un,lo,A,A2,Confronto articoli (def/indef/partitivi),"The partitive article 'del' (di + il) means 'some' and is used for unspecified quantities. 'Il' would mean 'the coffee' (specific), 'un' means 'a/one' (countable).",https://www.lawlessitalian.com/grammar/partitive-articles/
Andiamo dalla nonna domenica prossima.,Andiamo ___ nonna domenica prossima.,We're going to grandma's next Sunday.,,,dalla,alla,nella,della,A,A2,Preposizioni articolate,'Da' + definite article means 'to someone's place'. 'Dalla' (da + la) means 'to the (feminine singular person's place)'.,https://www.lawlessitalian.com/grammar/preposition-da/
Il regalo è per gli amici di mia sorella.,Il regalo è ___ amici di mia sorella.,The gift is for my sister's friends.,,,per gli,per i,agli,dagli,A,A2,Preposizioni articolate,"'Per' (for) + 'gli' (the masculine plural article before vowel/z/s+consonant) = 'per gli'. 'Amici' starts with a vowel, requiring 'gli' not 'i'.",https://www.lawlessitalian.com/grammar/definite-articles/
L'aereo atterra alle quindici e trenta.,L'aereo ___ alle quindici e trenta.,The plane lands at 3:30 PM.,,,atterra,decolla,parte,arriva,A,A2,"Viaggi (trasporti, biglietti)","'Atterrare' means 'to land'. 'Decollare' means 'to take off', 'partire' means 'to depart', 'arrivare' means 'to arrive'.",https://www.lawlessitalian.com/vocabulary/travel-transportation/
La casa costa duecentomila euro.,La casa costa ___ euro.,The house costs two hundred thousand euros.,,,duecentomila,duecento mila,due cento mila,duecenti mila,A,A2,Numeri oltre 100,"In Italian, compound numbers are written as one word. 'Duecentomila' (200,000) is written without spaces.",https://www.lawlessitalian.com/grammar/numbers-100-plus/
Ieri mia sorella è andata al mare con le sue amiche.,Ieri mia sorella è ___ al mare con le sue amiche.,Yesterday my sister went to the sea with her friends.,,,andato,andata,andati,andate,B,A2,Passato prossimo (reg/irr; essere/avere; accordo),"When using the auxiliary verb 'essere' in the passato prossimo, the past participle must agree in gender and number with the subject. Since the subject 'mia sorella' is feminine singular, the correct form is 'andata'.",https://www.lawlessitalian.com/grammar/verbs/passato-prossimo/
Domani sera mangeremo una pizza tutti insieme.,Domani sera ___ una pizza tutti insieme.,Tomorrow evening we will eat a pizza all together.,,,mangerete,mangeranno,mangeremo,mangiamo,C,A2,Futuro semplice (base),"The sentence requires the future simple tense to talk about a future action ('Domani sera'). The implied subject is 'noi' (we), so the correct first-person plural conjugation of 'mangiare' is 'mangeremo'.",https://www.lawlessitalian.com/grammar/verbs/future-tense/
Questa mattina mi sono svegliata tardi perché ero molto stanca.,Questa mattina mi sono ___ tardi perché ero molto stanca.,This morning I got up late because I was very tired.,feminine speaker,,svegliato,svegliati,svegliata,svegliate,C,A2,Verbi riflessivi (presente e passato prossimo),"Reflexive verbs in the passato prossimo use the auxiliary 'essere'. The past participle must agree in gender and number with the subject. The hint 'feminine speaker' and the adjective 'stanca' (feminine) indicate the subject is feminine singular, so the correct form is 'svegliata'.",https://www.lawlessitalian.com/grammar/verbs/reflexive-verbs/
"Fa caldo qui! Apri la finestra, per favore.","Fa caldo qui! ___ la finestra, per favore.","It's hot in here! Open the window, please.",,,Apri,Apra,Aprite,Apriamo,A,A2,Imperativo (tu/noi/voi; base),The sentence is an informal command directed at one person ('tu'). The imperative 'tu' form for the regular verb 'aprire' is 'apri'.,https://www.lawlessitalian.com/grammar/verbs/imperative-mood/
Vado in palestra di solito il lunedì e il mercoledì.,Vado in palestra ___ il lunedì e il mercoledì.,I usually go to the gym on Mondays and Wednesdays.,,,mai,sempre,di solito,dopo,C,A2,Avverbi di frequenza/tempo/luogo,"'Di solito' is an adverb of frequency meaning 'usually' or 'normally'. It fits the context of a regular, recurring activity that doesn't happen every single day.",https://www.lawlessitalian.com/grammar/adverbs/adverbs-of-frequency/
Devo mandare un'email importante al mio capo.,Devo mandare un'___ importante al mio capo.,I have to send an important email to my boss.,,,pacco,lettera,telefonata,email,D,A2,Lavoro/ufficio (base),"The correct noun is 'email'. The elided article 'un'' is used before feminine nouns that begin with a vowel, like 'email'.",
Ieri sera vi è piaciuto il concerto?,Ieri sera vi ___ piaciuto il concerto?,Did you all like the concert last night?,,,siamo,avete,è,sono,C,A2,Piacere (con pronomi; passato),"In the 'passato prossimo', the verb 'piacere' uses the auxiliary 'essere'. The verb must agree with the subject, which is 'il concerto' (he/it). Therefore, the correct form is the third-person singular 'è'. 'Vi' is the indirect object pronoun meaning 'to you all'.",https://www.lawlessitalian.com/grammar/verbs/piacere/
"Per finire, posso portare il conto?","Per finire, posso portare il ___?","To finish up, may I bring the bill?",,,menu,cameriere,conto,piatto,C,A2,Ristorante (menu/prenotare/conti),This question tests restaurant-specific vocabulary. 'Il conto' is the Italian word for 'the bill' or 'the check' in a restaurant context.,
Quanti esami hai questo semestre? Ne ho quattro.,Quanti esami hai questo semestre? ___ ho quattro.,How many exams do you have this semester? I have four (of them).,,,Li,Ci,Ne,Gli,C,A2,Particella ne (base),"The partitive pronoun 'ne' is used to mean 'of them' or 'of it' when referring to a quantity of something previously mentioned. Here, it replaces 'di esami' (of exams).",https://www.lawlessitalian.com/grammar/pronouns/partitive-pronoun-ne/
"Da bambina, mia nonna abitava in una piccola casa in campagna.","Da bambina, mia nonna ___ in una piccola casa in campagna.","As a child, my grandmother used to live in a small house in the countryside.",,,abita,ha abitato,abiterà,abitava,D,A2,Imperfetto (introduzione),"The 'imperfetto' tense is used to describe habitual actions, ongoing situations, or states of being in the past. 'Da bambina' (as a child) indicates a past period of time, making 'abitava' (she used to live) the correct choice.",https://www.lawlessitalian.com/grammar/verbs/imperfect/
"Non possiamo uscire, sta piovendo a dirotto!","Non possiamo uscire, sta ___ a dirotto!","We can't go out, it's pouring rain!",,,nevicando,piovendo,grandina,nuvoloso,B,A2,Tempo (weather) – esteso,This question tests weather vocabulary. 'Sta piovendo' is the present progressive form for 'it is raining'. The expression 'a dirotto' means 'heavily' or 'pouring'.,https://www.lawlessitalian.com/vocabulary/weather/
Mia cugina non ha superato l'esame di guida.,Mia cugina non ha superato l'esame ___ guida.,My cousin did not pass the driving test.,,,del,della,di,da,C,A2,Scuola/Università (base),This question tests both vocabulary related to exams and the use of simple prepositions. 'Esame di guida' is the fixed expression for 'driving test'. The simple preposition 'di' is used to specify the type of exam.,https://www.lawlessitalian.com/grammar/prepositions/di/
Gli studenti entrano nell'aula per la lezione.,Gli studenti entrano ___'aula per la lezione.,The students enter the classroom for the lesson.,,,in,nell,nella,nel,B,A2,Preposizioni articolate,"The preposition 'in' combines with the definite article 'l'' (used before a vowel) to become 'nell''. 'Aula' is a feminine noun that starts with a vowel, so it takes the article 'l''.",https://www.lawlessitalian.com/grammar/prepositions/articulated-prepositions/
Da bambino avevo paura del buio.,Da bambino ___ paura del buio.,As a child I was afraid of the dark.,,,avevo,ho avuto,avrò,ho,A,A2,Imperfetto (introduzione),The imperfetto 'avevo' is used to describe states of being or feelings in the past. 'Avere paura' (to be afraid) describes an ongoing state during childhood.,https://www.lawlessitalian.com/grammar/imperfect-tense/
"Mentre studiavo, ascoltavo la musica.","Mentre ___, ascoltavo la musica.","While I was studying, I was listening to music.",,,studio,studiavo,ho studiato,studierò,B,A2,Imperfetto (introduzione),"After 'mentre' (while), the imperfetto is used to describe two simultaneous ongoing actions in the past. Both verbs take the imperfetto form.",https://www.lawlessitalian.com/grammar/imperfect-tense/
Vuoi venire con noi al concerto?,___ venire con noi al concerto?,Do you want to come with us to the concert?,,,Puoi,Devi,Vuoi,Sai,C,A2,Verbi modali + infinito,The modal verb 'volere' (to want) in the present tense 'vuoi' is followed directly by the infinitive 'venire'. This construction expresses desire or willingness.,https://www.lawlessitalian.com/grammar/modal-verbs/
Ieri sera non mi è piaciuta la pizza.,Ieri sera non ___ è piaciuta la pizza.,Last night I didn't like the pizza.,,,mi,ti,gli,ci,A,A2,Piacere (con pronomi; passato),"With 'piacere' in the passato prossimo, the indirect object pronoun 'mi' (to me) comes before the auxiliary verb. The past participle agrees with the subject 'la pizza' (feminine singular).",https://www.lawlessitalian.com/grammar/piacere/
Mia sorella è più alta di me.,Mia sorella è più alta ___ me.,My sister is taller than me.,,,di,che,da,a,A,A2,Comparativi e superlativi (base),"In comparisons, 'di' is used before nouns, pronouns, and numbers. The structure 'più + adjective + di' forms the comparative of superiority.",https://www.lawlessitalian.com/grammar/comparatives/
Abito a Roma da tre anni.,Abito a Roma ___ tre anni.,I have been living in Rome for three years.,,,da,fa,tra,per,A,A2,"Espressioni di tempo (fa, da, tra/fra; ore)",'Da' + time expression with present tense indicates an action that started in the past and continues to the present. It translates to 'for' or 'since' in English.,https://www.lawlessitalian.com/grammar/time-expressions/
Siamo arrivati in ritardo alla stazione.,Siamo ___ in ritardo alla stazione.,We arrived late at the station.,,,arrivato,arrivata,arrivati,arrivate,C,A2,Passato prossimo (reg/irr; essere/avere; accordo),"With the auxiliary 'essere', the past participle must agree with the subject. 'Siamo' implies 'noi' (masculine or mixed group), so the participle becomes 'arrivati' (masculine plural).",https://www.lawlessitalian.com/grammar/passato-prossimo/
Il mio appartamento è al terzo piano del palazzo.,Il mio appartamento è al terzo piano ___ palazzo.,My apartment is on the third floor of the building.,,,del,dal,nel,al,A,A2,Casa e quartiere,'Del' (di + il) expresses 'of the' showing possession or specification. The floor belongs to/is part of the building.,https://www.lawlessitalian.com/grammar/preposition-contractions/
Nel nostro quartiere c'è una farmacia aperta fino a tardi.,Nel nostro quartiere ___ una farmacia aperta fino a tardi.,In our neighborhood there's a pharmacy open until late.,,,c'è,è,ci sono,sta,A,A2,Casa e quartiere,"'C'è' (there is) is used for singular nouns to indicate existence. 'Una farmacia' is singular, so we use 'c'è' not 'ci sono' (there are).",https://www.lawlessitalian.com/grammar/ci-essere/
"Hai delle caramelle? Sì, ne ho alcune nella borsa.","Hai delle caramelle? Sì, ___ ho alcune nella borsa.","Do you have any candies? Yes, I have some (of them) in my bag.",,,ne,le,ci,li,A,A2,Particella ne (base),'Ne' replaces partitive expressions (delle caramelle) and means 'of them/some'. Direct object pronouns 'le/li' don't work with quantities.,https://www.lawlessitalian.com/grammar/pronoun-ne/
"Vuoi dell'acqua? No grazie, non ne voglio.","Vuoi dell'acqua? No grazie, non ___ voglio.","Do you want some water? No thanks, I don't want any.",,,ne,la,lo,ci,A,A2,Particella ne (base),'Ne' replaces partitive quantities (dell'acqua = some water). It means 'any/some of it' in negative and affirmative contexts.,https://www.lawlessitalian.com/grammar/pronoun-ne/
Pensiamo di partire domani mattina presto.,Pensiamo ___ partire domani mattina presto.,We're thinking of leaving tomorrow morning early.,,,di,a,per,da,A,A2,"Programmi (piani futuri, inviti)",'Pensare di' + infinitive means 'to think of/plan to do something'. Different from 'pensare a' (think about something/someone).,https://www.lawlessitalian.com/grammar/verb-preposition-infinitive/
Non posso venire perché devo lavorare.,Non posso venire perché ___ lavorare.,I can't come because I have to work.,,,devo,deve,posso,voglio,A,A2,Verbi modali + infinito,'Dovere' (must/have to) is a modal verb followed directly by an infinitive. 'Devo' is first person singular present.,https://www.lawlessitalian.com/grammar/modal-verbs/
Compro della frutta fresca ogni giorno.,Compro ___ frutta fresca ogni giorno.,I buy some fresh fruit every day.,,,della,la,una,di,A,A2,Confronto articoli (def/indef/partitivi),"The partitive article 'della' (di + la) means 'some' for unspecified quantities. 'La' would mean specific fruit, 'una' means 'one'.",https://www.lawlessitalian.com/grammar/partitive-articles/
Vorrei degli spaghetti al pomodoro.,Vorrei ___ spaghetti al pomodoro.,I would like some spaghetti with tomato sauce.,,,degli,i,gli,dei,A,A2,Articoli partitivi,"'Degli' (di + gli) is the partitive article for masculine plural nouns starting with s+consonant, z, gn, ps, x, y. 'Spaghetti' requires 'degli'.",https://www.lawlessitalian.com/grammar/partitive-articles/
L'anno scorso i miei genitori sono andati in vacanza in Sicilia.,L'anno scorso i miei genitori sono ___ in vacanza in Sicilia.,Last year my parents went on vacation to Sicily.,,,andato,andata,andate,andati,D,A2,Passato prossimo (reg/irr; essere/avere; accordo),"The verb 'andare' is a verb of motion that uses the auxiliary 'essere' in the 'passato prossimo'. The past participle must agree in gender and number with the subject. Since the subject is 'i miei genitori' (masculine plural), the participle must be 'andati'.",https://www.lawlessitalian.com/grammar/verbs/passato-prossimo/
Che cosa hai fatto ieri? Ho letto un libro interessante.,Che cosa hai fatto ieri? Ho ___ un libro interessante.,What did you do yesterday? I read an interesting book.,,,leggiuto,letto,leggeva,leggerato,B,A2,Participio passato (comuni; irregolari frequenti),The verb 'leggere' (to read) has an irregular past participle in the 'passato prossimo'. The correct form is 'letto'. 'Leggiuto' is a common error based on regular verb patterns.,https://www.lawlessitalian.com/grammar/verbs/irregular-past-participles/
Quando telefoni a Marco? Gli telefono stasera.,Quando telefoni a Marco? ___ telefono stasera.,When are you calling Marco? I'm calling him tonight.,,,Lo,Gli,Le,La,B,A2,Pronomi indiretti,"The verb 'telefonare' requires an indirect object ('telefonare a qualcuno'). The indirect object pronoun for 'a Marco' (to him, masculine singular) is 'gli'.",https://www.lawlessitalian.com/grammar/pronouns/indirect-object-pronouns/
"Mentre tornavo a casa, pioveva molto forte.","Mentre tornavo a casa, ___ molto forte.","While I was returning home, it was raining very hard.",,,piove,ha piovuto,pioveva,pioverà,C,A2,Imperfetto (introduzione),"The 'imperfetto' tense is used to describe an ongoing action or condition in the past, especially when another action interrupts it or happens at the same time. Here, 'pioveva' describes the weather condition that was happening while the speaker was returning home.",https://www.lawlessitalian.com/grammar/verbs/imperfect/
Per pranzo ho mangiato un panino e ho bevuto dell'acqua.,Per pranzo ho mangiato un panino e ho bevuto ___'acqua.,For lunch I ate a sandwich and drank some water.,,,un',l,la,dell,D,A2,Confronto articoli (def/indef/partitivi),"The partitive article is used to express an unspecified quantity, equivalent to 'some' in English. For the feminine noun 'acqua', which starts with a vowel, the partitive is formed from 'di + l'acqua', which contracts to 'dell'acqua'.",https://www.lawlessitalian.com/grammar/articles/partitive-articles/
"Sei mai stato a Roma? No, non ci sono mai stato.","Sei mai stato a Roma? No, non ___ sono mai stato.","Have you ever been to Rome? No, I have never been there.",,,ne,la,lo,ci,D,A2,Particella ci (base),"The particle 'ci' is used here as an adverb of place to mean 'there', replacing 'a Roma' to avoid repetition. It is placed before the auxiliary verb in compound tenses.",https://www.lawlessitalian.com/grammar/pronouns/adverbial-pronoun-ci/
Ieri sera le mie amiche e io siamo rimaste a casa a guardare un film.,Ieri sera le mie amiche e io siamo ___ a casa a guardare un film.,Last night my friends and I stayed home to watch a movie.,,,rimasto,rimasti,rimaste,rimasta,C,A2,Passato prossimo (reg/irr; essere/avere; accordo),"The verb 'rimanere' uses the auxiliary 'essere'. The past participle must agree with the subject. The subject 'le mie amiche e io' is a mixed group but treated as feminine plural here, as is common when the speaker ('io') is female and part of an all-female group. Since the group is all female ('le mie amiche e io'), the feminine plural form 'rimaste' is correct.",https://www.lawlessitalian.com/grammar/verbs/passato-prossimo-agreement/
Vorrei prenotare un tavolo per due persone per stasera.,Vorrei ___ un tavolo per due persone per stasera.,I would like to reserve a table for two people for tonight.,,,pagare,ordinare,prenotare,portare,C,A2,Ristorante (menu/prenotare/conti),"This question tests restaurant-specific vocabulary. 'Prenotare' means 'to book' or 'to reserve'. After the conditional verb 'vorrei' (I would like), the infinitive form of the verb is required.",
Perché non hai mangiato la torta? Perché non mi è piaciuta.,Perché non hai mangiato la torta? Perché non mi ___ piaciuta.,Why didn't you eat the cake? Because I didn't like it.,feminine speaker,,ho,sono,ha,è,D,A2,Passato prossimo (reg/irr; essere/avere; accordo),"The verb 'piacere' uses the auxiliary 'essere' in the 'passato prossimo'. The auxiliary verb must agree with the subject of 'piacere', which is 'la torta' (the cake, singular). Therefore, the third-person singular 'è' is correct. The past participle 'piaciuta' agrees with the subject 'la torta'.",https://www.lawlessitalian.com/grammar/verbs/piacere/
"Ragazzi, fate attenzione durante la lezione!","Ragazzi, ___ attenzione durante la lezione!","Guys, pay attention during the lesson!",,,fai,fate,faccia,facciamo,B,A2,Imperativo (tu/noi/voi; base),"The sentence is addressed to 'Ragazzi' (a plural group), so the 'voi' (plural you) form of the imperative is needed. For the verb 'fare', the 'voi' imperative is 'fate'.",https://www.lawlessitalian.com/grammar/verbs/imperative-mood/
Questo televisore nuovo costa duecento euro.,Questo televisore nuovo costa ___ euro.,This new television costs two hundred euros.,,,duocento,due centi,duecento,due centinaia,C,A2,Numeri oltre 100,"In Italian, numbers like 200, 300, etc., are formed by combining the digit and 'cento' into a single word. Therefore, 200 is 'duecento'.",https://www.lawlessitalian.com/vocabulary/numbers/
Sono tornato dalla Spagna tre settimane fa.,Sono tornato dalla Spagna tre settimane ___.,I returned from Spain three weeks ago.,,,da,tra,in,fa,D,A2,"Espressioni di tempo (fa, da, tra/fra; ore)",The time expression 'fa' means 'ago' and is used to indicate a specific point in the past when an action was completed. It is always placed after the time period.,https://www.lawlessitalian.com/grammar/prepositions/temporal-prepositions/
Finisco di lavorare tra un'ora.,Finisco di lavorare ___ un'ora.,I finish work in an hour.,,fra,fa,da,tra,per,C,A2,"Espressioni di tempo (fa, da, tra/fra; ore)","The prepositions 'tra' or 'fra' are used to indicate a point in the future, meaning 'in' a certain amount of time from now. They are interchangeable.",https://www.lawlessitalian.com/grammar/prepositions/temporal-prepositions/
Quante caramelle hai mangiato? Ne ho mangiate solo due.,Quante caramelle hai mangiato? Ne ho ___ solo due.,How many candies did you eat? I only ate two of them.,,,mangiato,mangiata,mangiati,mangiate,D,A2,Particella ne (base),"In the 'passato prossimo' with the auxiliary 'avere', when the partitive pronoun 'ne' precedes the verb and indicates a specific quantity, the past participle must agree in gender and number with the noun 'ne' replaces. Here, 'ne' replaces 'caramelle' (feminine plural), so the correct form is 'mangiate'.",https://www.lawlessitalian.com/grammar/pronouns/partitive-pronoun-ne/
Stasera non posso uscire perché devo studiare.,Stasera non posso ___ perché devo studiare.,Tonight I can't go out because I have to study.,,,esco,uscito,uscire,uscendo,C,A2,Verbi modali + infinito,"Modal verbs like 'potere' (to be able to), 'dovere' (to have to), and 'volere' (to want to) are followed by the infinitive form of the main verb.",https://www.lawlessitalian.com/grammar/verbs/modal-verbs/
Di solito mi addormento verso le undici di sera.,Di solito mi ___ verso le undici di sera.,I usually fall asleep around eleven at night.,,,addormento,addormenta,addormenti,addormentiamo,A,A2,Routine quotidiana dettagliata,"The reflexive verb for 'to fall asleep' is 'addormentarsi'. In the first-person singular present tense ('io'), the verb is conjugated as 'mi addormento'.",https://www.lawlessitalian.com/grammar/verbs/reflexive-verbs/
"Cameriere, scusi, possiamo avere il menù, per favore?","Cameriere, scusi, possiamo avere il ___, per favore?","Waiter, excuse me, can we have the menu, please?",,menu,conto,menù,piatto,sconto,B,A2,Ristorante (menu/prenotare/conti),"This is a vocabulary question. In a restaurant context, 'il menù' is the correct word for the list of food and drinks you can order.",https://www.lawlessitalian.com/vocabulary/food-and-drink/
Gli telefono ogni domenica.,___ telefono ogni domenica.,I call him every Sunday.,,,Gli,Lo,Le,La,A,A2,Pronomi indiretti,"'Gli' is the indirect object pronoun meaning 'to him'. With verbs like 'telefonare a' (to call), we use indirect pronouns because the action is directed 'to' someone.",https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
Le ho scritto una lettera per il suo compleanno.,___ ho scritto una lettera per il suo compleanno.,I wrote her a letter for her birthday.,to a woman,,Le,La,Gli,Li,A,A2,Pronomi indiretti,'Le' is the indirect object pronoun meaning 'to her'. 'Scrivere a qualcuno' (to write to someone) requires an indirect pronoun.,https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
Roma è meno cara di Milano.,Roma è ___ cara di Milano.,Rome is less expensive than Milan.,,,meno,più,molto,tanto,A,A2,Comparativi e superlativi (base),'Meno' + adjective + 'di' forms the comparative of inferiority. This structure means 'less... than' in English.,https://www.lawlessitalian.com/grammar/comparatives/
Parto tra due settimane.,Parto ___ due settimane.,I'm leaving in two weeks.,,,tra,da,fa,per,A,A2,"Espressioni di tempo (fa, da, tra/fra; ore)","'Tra/fra' + time expression indicates when something will happen in the future, translating to 'in' or 'within' in English.",https://www.lawlessitalian.com/grammar/time-expressions/
Vedo Maria e la saluto sempre.,Vedo Maria e ___ saluto sempre.,I see Maria and I always greet her.,,,la,le,lo,gli,A,A2,Pronomi diretti,"'La' is the direct object pronoun for feminine singular. 'Salutare' (to greet) takes a direct object, not indirect.",https://www.lawlessitalian.com/grammar/direct-object-pronouns/
Andiamo al parco insieme!,___ al parco insieme!,Let's go to the park together!,,,Andiamo,Andate,Vai,Vado,A,A2,Imperativo (tu/noi/voi; base),The imperative 'noi' form is identical to the present indicative. 'Andiamo!' expresses 'Let's go!' as a suggestion or invitation.,https://www.lawlessitalian.com/grammar/imperative-mood/
"Quando ero giovane, abitavo in campagna.","Quando ero giovane, ___ in campagna.","When I was young, I lived in the countryside.",,,abitavo,ho abitato,abito,abiterò,A,A2,Imperfetto (introduzione),The imperfetto describes ongoing situations in the past. 'Abitavo' indicates where someone used to live over a period of time.,https://www.lawlessitalian.com/grammar/imperfect-tense/
Mi alzo sempre alle sette.,Mi ___ sempre alle sette.,I always get up at seven.,,,alzo,alza,alzare,alzi,A,A2,Verbi riflessivi (presente e passato prossimo),The reflexive verb 'alzarsi' (to get up) conjugates as 'mi alzo' in first person singular present. The reflexive pronoun 'mi' must match the subject.,https://www.lawlessitalian.com/grammar/reflexive-verbs/
Questo vestito costa duecentocinquanta euro.,Questo vestito costa ___ euro.,This dress costs two hundred fifty euros.,,,duecentocinquanta,duecento cinquanta,due cento cinquanta,duecentacinquanta,A,A2,Numeri oltre 100,Numbers from 200-999 are written as one word in Italian. 'Duecento' (200) + 'cinquanta' (50) = 'duecentocinquanta' (250).,https://www.lawlessitalian.com/learn/numbers-100-up/
"Conosci Maria? Sì, la vedo ogni giorno.","Conosci Maria? Sì, ___ vedo ogni giorno.","Do you know Maria? Yes, I see her every day.",,,la,le,lo,gli,A,A2,Pronomi diretti,The direct object pronoun 'la' replaces a feminine singular noun (Maria). It means 'her' and comes before the verb.,https://www.lawlessitalian.com/learn/direct-object-pronouns/
Hai visto i ragazzi? Li ho incontrati al parco.,Hai visto i ragazzi? ___ ho incontrati al parco.,Have you seen the boys? I met them at the park.,,,Gli,Le,Li,Lo,C,A2,Pronomi diretti,The direct object pronoun 'li' replaces masculine plural nouns (i ragazzi). The past participle 'incontrati' agrees with 'li' in gender and number.,https://www.lawlessitalian.com/learn/direct-object-pronouns/
Quanti libri hai? Ne ho tre.,Quanti libri hai? ___ ho tre.,How many books do you have? I have three (of them).,,,Ne,Li,Ci,Lo,A,A2,Particella ne (base),The particle 'ne' is used to replace 'di + noun' and with quantities means 'of them/of it'. It's required when stating a number without repeating the noun.,https://www.lawlessitalian.com/learn/pronoun-ne/
Prendi il libro dalla scrivania!,___ il libro dalla scrivania!,Take the book from the desk!,informal singular command,,Prendi,Prenda,Prendete,Prendiamo,A,A2,Imperativo (tu/noi/voi; base),The imperative 'tu' form for regular -ere verbs drops the final -e from the infinitive: prendere → prendi.,https://www.lawlessitalian.com/learn/imperative-mood/
Vorrei provare quella giacca in vetrina.,Vorrei ___ quella giacca in vetrina.,I would like to try on that jacket in the window.,,,provare,comprare,vedere,vendere,A,A2,Shopping,"'Provare' means 'to try on' when shopping for clothes. After 'vorrei' (I would like), use the infinitive form.",https://www.lawlessitalian.com/vocabulary/shopping/
Da piccola andavo sempre al mare con i nonni.,Da piccola ___ sempre al mare con i nonni.,"As a little girl, I always went to the sea with my grandparents.",feminine speaker,,andavo,andava,andavi,andavano,A,A2,Ricordi (narrazione semplice),The imperfect tense 'andavo' (I used to go) describes habitual actions in the past. 'Da piccola' indicates childhood memories.,https://www.lawlessitalian.com/learn/imperfect-tense/
Ieri ho messo la giacca blu perché faceva freddo.,Ieri ho ___ la giacca blu perché faceva freddo.,Yesterday I put on the blue jacket because it was cold.,,,mettuto,messa,messo,mettere,C,A2,Participio passato (comuni; irregolari frequenti),"The 'passato prossimo' of the verb 'mettere' (to put/wear) is formed with the auxiliary 'avere' and its irregular past participle, which is 'messo'. 'Mettuto' is a common but incorrect hyper-regularization.",https://www.lawlessitalian.com/grammar/past-participle/
La lezione finisce tra dieci minuti.,La lezione finisce ___ dieci minuti.,The lesson finishes in ten minutes.,,fra,fa,da,tra,in,C,A2,"Espressioni di tempo (fa, da, tra/fra; ore)",The prepositions 'tra' and 'fra' are used to indicate a point in the future. They both mean 'in' or 'within' when referring to time. 'Fa' indicates the past and 'da' indicates an ongoing action.,https://www.lawlessitalian.com/grammar/prepositions/fra-tra/
"Da bambino, giocavo sempre in cortile dopo la scuola.","Da bambino, ___ sempre in cortile dopo la scuola.","As a child, I always used to play in the courtyard after school.",,,ho giocato,gioco,giocherò,giocavo,D,A2,Imperfetto (introduzione),"The 'imperfetto' tense is used to describe habitual or repeated actions in the past. The phrase 'Da bambino' (As a child) indicates a past habit, so the imperfetto 'giocavo' (I used to play) is correct.",https://www.lawlessitalian.com/grammar/tenses/imperfect/
"Ieri mattina, Luisa si è svegliata presto.","Ieri mattina, Luisa si è ___ presto.","Yesterday morning, Luisa woke up early.",,,svegliato,svegliata,svegliati,svegliare,B,A2,Verbi riflessivi (presente e passato prossimo),"Reflexive verbs form the 'passato prossimo' with the auxiliary verb 'essere'. The past participle must agree in gender and number with the subject. Since the subject is 'Luisa' (feminine singular), the participle must be 'svegliata'.",https://www.lawlessitalian.com/grammar/verbs/reflexive-verbs/
